Date,IRBR3.SA,SULA11.SA,BBSE3.SA,ITUB3.SA,SANB11.SA,CXSE3.SA,MODL11.SA,GETT11.SA,BBDC3.SA,ITSA4.SA,BBAS3.SA,PSSA3.SA,BPAC11.SA,CIEL3.SA,BRBI11.SA,CARD3.SA,WIZS3.SA,CLSA3.SA,B3SA3.SA,BPAN4.SA,BRSR6.SA,ABCB4.SA,BBDC4.SA,BMGB4.SA,ITUB4.SA,BIDI11.SA,BOAS3.SA
2020-12-22,7.190000057220459,39.94001007080078,26.91840934753418,26.44987678527832,40.07958221435547,,,,18.70402717590332,10.198235511779785,35.07732391357422,21.488861083984375,22.210670471191406,3.209536552429199,,14.402674674987793,7.630051136016846,,18.789810180664062,9.592649459838867,12.223380088806152,14.057467460632324,20.912811279296875,5.004177570343018,30.091215133666992,33.55666732788086,12.108782768249512
2020-12-23,7.239999771118164,40.116943359375,26.890716552734375,26.852663040161133,40.98289489746094,,,,19.103782653808594,10.439770698547363,35.65446090698242,21.596214294433594,22.24413299560547,3.2463223934173584,,14.334278106689453,7.40673303604126,,18.69941520690918,9.743544578552246,12.520853042602539,14.158270835876465,21.39125633239746,5.0746588706970215,30.755624771118164,33.746665954589844,12.395206451416016
2020-12-28,8.109999656677246,40.2845573425293,27.44459342956543,27.265043258666992,41.72359848022461,,,,19.265222549438477,10.55606746673584,36.04838180541992,22.146406173706055,22.757991790771484,3.5038206577301025,,14.353818893432617,7.388123035430908,,19.170095443725586,9.880501747131348,12.710153579711914,14.533991813659668,21.599611282348633,5.127520561218262,30.97709846496582,33.97666549682617,12.444588661193848
2020-12-29,8.210000038146973,41.709327697753906,27.749225616455078,27.159549713134766,41.696502685546875,,,,19.292800903320312,10.618684768676758,35.83768081665039,22.159828186035156,22.81057357788086,3.5222132205963135,,14.979172706604004,7.397427558898926,,19.26984405517578,9.723978042602539,13.196924209594727,14.48817253112793,21.597103118896484,5.2420525550842285,30.909685134887695,34.02666473388672,12.938422203063965
2020-12-30,8.180000305175781,41.06678009033203,27.35228157043457,26.785526275634766,40.8112678527832,,,,18.917573928833008,10.49344539642334,35.54454040527344,21.91827964782715,22.444894790649414,3.7330873012542725,,14.744665145874023,7.48117208480835,,19.319717407226562,9.322888374328613,13.177842140197754,14.359878540039062,21.291147232055664,5.658596992492676,30.457120895385742,32.78333282470703,12.493971824645996
2021-01-04,7.889999866485596,39.791011810302734,27.1307315826416,26.339345932006836,40.169918060302734,,,,18.448543548583984,10.332419395446777,34.43605422973633,21.37255859375,22.24652099609375,3.6397602558135986,,14.607868194580078,7.295073509216309,,19.180500030517578,9.156583786010742,13.185338020324707,14.845565795898438,20.734163284301758,5.4496917724609375,29.768306732177734,32.43333435058594,12.612492561340332
2021-01-05,7.760000228881836,39.660640716552734,26.623008728027344,26.27217674255371,39.5737419128418,,,,18.36168098449707,10.251908302307129,34.07878494262695,21.1846866607666,22.0792179107666,3.5557656288146973,,14.773978233337402,7.239243984222412,,19.218246459960938,9.117452621459961,12.976192474365234,14.634797096252441,20.60922622680664,5.3043670654296875,29.575632095336914,31.54666519165039,12.197672843933105
2021-01-06,7.769999980926514,38.82254409790039,26.18914222717285,26.867090225219727,40.92869567871094,,,,18.82326889038086,10.457663536071777,34.85746765136719,20.782108306884766,21.366985321044922,3.471771240234375,,14.519927978515625,7.2206339836120605,,18.90370750427246,9.097887992858887,13.221712112426758,14.7997465133667,21.292274475097656,5.268035888671875,30.442668914794922,31.420000076293945,12.07915210723877
2021-01-07,7.75,38.37161636352539,26.74301528930664,27.730670928955078,41.488739013671875,,,,19.28485107421875,10.878116607666016,36.24076843261719,21.256258010864258,21.96453094482422,3.4997692108154297,,14.529699325561523,7.2206339836120605,,19.432130813598633,9.176148414611816,13.276272773742676,15.29391860961914,21.85755729675293,5.222621440887451,31.627620697021484,32.810001373291016,12.000138282775879
2021-01-08,8.0,39.94200134277344,27.573833465576172,27.817035675048828,41.09128952026367,,,,19.13620948791504,10.851276397705078,36.45146942138672,22.723440170288086,22.660295486450195,3.5744309425354004,,14.607868194580078,7.434647560119629,,19.718358993530273,9.362019538879395,12.921632766723633,15.275083541870117,21.669130325317383,5.386112213134766,31.61798667907715,39.166664123535156,12.622368812561035
2021-01-11,7.619999885559082,39.642879486083984,27.00149154663086,27.270099639892578,40.34623336791992,,,,18.84673500061035,10.600794792175293,35.85601043701172,22.137462615966797,22.129255294799805,3.471771240234375,,14.891231536865234,7.108974456787109,,18.9068546295166,9.587021827697754,12.948911666870117,14.945474624633789,21.284425735473633,5.268035888671875,30.90509033203125,40.96333312988281,12.2865629196167
2021-01-12,7.78000020980835,39.65222930908203,27.17688751220703,27.375646591186523,41.153343200683594,,,,18.85455894470215,10.681307792663574,36.18580627441406,22.092729568481445,22.32593536376953,3.565098524093628,,15.829263687133789,7.202023983001709,,19.45414924621582,9.557673454284668,13.248991012573242,15.303337097167969,21.268718719482422,5.322532653808594,31.00142478942871,41.66999816894531,12.898916244506836
2021-01-13,7.800000190734863,39.86722183227539,27.306123733520508,26.963041305541992,40.87221145629883,,,,18.502506256103516,10.573957443237305,34.3994140625,21.976428985595703,22.45132064819336,3.6210947036743164,,15.946516990661621,7.192718982696533,,19.53278350830078,9.381585121154785,13.139872550964355,15.020813941955566,20.946826934814453,5.122710227966309,30.4908390045166,41.83000183105469,12.642122268676758
2021-01-14,7.860000133514404,40.04482650756836,27.67537498474121,27.548364639282227,41.76093673706055,,,,19.089263916015625,10.806550025939941,34.31696701049805,22.235868453979492,22.498035430908203,3.6677582263946533,,15.985600471496582,7.211328983306885,,19.394386291503906,9.753327369689941,13.394485473632812,15.557608604431152,21.590620040893555,5.204455852508545,31.39640998840332,42.87666702270508,12.651999473571777
