"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"08.02.2019","1.928,76","1.911,39","1.930,42","1.898,17","-","0,92%"
"07.02.2019","1.911,16","1.932,27","1.942,36","1.898,48","-","-1,09%"
"06.02.2019","1.932,27","1.984,40","1.984,40","1.932,27","-","-2,63%"
"05.02.2019","1.984,40","1.984,53","1.990,28","1.971,99","-","-0,01%"
"04.02.2019","1.984,53","1.974,73","1.984,64","1.966,92","-","0,49%"
"01.02.2019","1.974,82","1.964,83","1.980,56","1.964,21","-","0,51%"
"31.01.2019","1.964,84","1.969,17","1.980,42","1.962,12","-","-0,22%"
"30.01.2019","1.969,15","1.939,29","1.969,15","1.939,19","-","1,54%"
"29.01.2019","1.939,28","1.926,12","1.944,58","1.926,12","-","0,69%"
"28.01.2019","1.926,07","1.951,56","1.951,56","1.917,02","-","-1,29%"
"24.01.2019","1.951,33","1.923,47","1.951,99","1.923,47","-","1,45%"
"23.01.2019","1.923,42","1.897,62","1.923,42","1.897,62","-","1,36%"
"22.01.2019","1.897,62","1.904,04","1.913,01","1.890,35","-","-0,34%"
"21.01.2019","1.904,04","1.908,15","1.908,15","1.887,42","-","-0,23%"
"18.01.2019","1.908,44","1.908,61","1.917,21","1.900,72","-","0,01%"
"17.01.2019","1.908,16","1.884,70","1.910,82","1.884,55","-","1,24%"
"16.01.2019","1.884,70","1.891,37","1.894,52","1.878,02","-","-0,35%"
"15.01.2019","1.891,37","1.893,39","1.905,30","1.886,80","-","-0,10%"
"14.01.2019","1.893,33","1.867,01","1.894,00","1.865,42","-","1,41%"
"11.01.2019","1.867,04","1.854,62","1.867,56","1.854,62","-","0,67%"
"10.01.2019","1.854,67","1.841,17","1.855,84","1.839,62","-","0,74%"
"09.01.2019","1.841,13","1.817,99","1.842,40","1.817,99","-","1,28%"
"08.01.2019","1.817,91","1.824,45","1.833,56","1.816,86","-","-0,35%"
"07.01.2019","1.824,34","1.838,67","1.849,54","1.815,62","-","-0,78%"
"04.01.2019","1.838,70","1.842,05","1.847,56","1.831,06","-","-0,18%"
"03.01.2019","1.842,05","1.833,84","1.845,08","1.824,49","-","0,45%"
"02.01.2019","1.833,84","1.795,84","1.835,06","1.791,92","-","2,12%"
