Date,MATD3.SA,BLAU3.SA,CYRE3.SA,ODPV3.SA,CSED3.SA,DASA3.SA,ARZZ3.SA,AALR3.SA,JBSS3.SA,MDIA3.SA,RAIZ4.SA,AGRO3.SA,VAMO3.SA,VIVR3.SA,ASAI3.SA,HBOR3.SA,RADL3.SA,ONCO3.SA,ANIM3.SA,NTCO3.SA,AMER3.SA,BKBR3.SA,PARD3.SA,SMFT3.SA,CEAB3.SA,LREN3.SA,LAVV3.SA,PETZ3.SA,HAPV3.SA,JHSF3.SA,GRND3.SA,RDOR3.SA,CAML3.SA,PLPL3.SA,CVCB3.SA,SOMA3.SA,ALPA4.SA,BRFS3.SA,QUAL3.SA,PGMN3.SA,LEVE3.SA,SEER3.SA,HYPE3.SA,FLRY3.SA,RENT3.SA,MOVI3.SA,SLCE3.SA,TECN3.SA,ESPA3.SA,EVEN3.SA,MTRE3.SA,TTEN3.SA,TCSA3.SA,LCAM3.SA,MGLU3.SA,MRVE3.SA,DIRR3.SA,GMAT3.SA,SBFG3.SA,YDUQ3.SA,SOJA3.SA,PNVL3.SA,VIIA3.SA,CRFB3.SA,GFSA3.SA,EZTC3.SA,JALL3.SA,COGN3.SA,CURY3.SA,BEEF3.SA,AMAR3.SA,TEND3.SA,MEAL3.SA,MRFG3.SA,VULC3.SA,GUAR3.SA,MYPK3.SA,SMTO3.SA,PCAR3.SA,TRIS3.SA,LJQQ3.SA,ABEV3.SA,ALLD3.SA,VIVA3.SA
2019-01-16,,,13.491604804992676,13.018560409545898,,29.335710525512695,49.335018157958984,13.196027755737305,11.416638374328613,42.47507095336914,,13.608122825622559,,3.454832077026367,,8.451972007751465,12.562544822692871,,6.187824249267578,,47.35490417480469,21.394142150878906,17.740665435791016,,,35.96733474731445,,,6.561271667480469,1.6065350770950317,7.107609748840332,,6.414218902587891,,58.93684387207031,,14.93030071258545,22.219999313354492,12.385523796081543,,22.908199310302734,15.932089805603027,29.348133087158203,18.95066261291504,26.96575927734375,9.0071382522583,18.599592208862305,2.8297677040100098,,5.59460973739624,,,15.199999809265137,11.187932968139648,5.30822229385376,11.55964183807373,7.040634632110596,,,27.50494956970215,,10.677094459533691,5.050000190734863,18.230173110961914,14.469207763671875,20.030616760253906,,10.129867553710938,,4.671093463897705,5.460000038146973,16.1804141998291,6.878849983215332,4.705183982849121,7.657604694366455,17.681045532226562,19.826614379882812,17.724044799804688,78.95431518554688,4.146023750305176,,16.185842514038086,,
2019-01-17,,,14.069223403930664,13.393325805664062,,29.335710525512695,48.810176849365234,13.275222778320312,11.633685111999512,43.008262634277344,,13.382713317871094,,3.454832077026367,,8.94914722442627,12.331644058227539,,6.214481353759766,,46.208343505859375,21.404069900512695,18.24347496032715,,,37.30425262451172,,,6.616276741027832,1.6319013833999634,7.216443061828613,,6.405185222625732,,59.33305740356445,,14.890803337097168,23.65999984741211,13.133298873901367,,23.150981903076172,16.805316925048828,29.65271759033203,19.16520118713379,28.6557674407959,8.93191909790039,17.819732666015625,2.7912673950195312,,6.026347637176514,,,14.899999618530273,11.350213050842285,5.292449474334717,11.771356582641602,7.16517448425293,,,29.164730072021484,,10.677094459533691,4.929999828338623,18.230173110961914,14.162504196166992,20.941099166870117,,10.347288131713867,,4.860345840454102,5.480000019073486,16.55636978149414,6.868866443634033,4.8134446144104,7.453895092010498,17.589282989501953,19.524188995361328,18.162006378173828,78.95431518554688,4.118321895599365,,16.231311798095703,,
2019-01-18,,,14.077474594116211,14.035775184631348,,29.335710525512695,49.1441764831543,14.017685890197754,11.74654769897461,41.227928161621094,,13.374364852905273,,3.454832077026367,,8.700559616088867,12.400130271911621,,6.211149215698242,,45.46703338623047,20.4013729095459,18.233989715576172,,,37.8217658996582,,,6.7184271812438965,1.6234461069107056,7.216443061828613,,6.378082752227783,,59.442012786865234,,14.851304054260254,24.049999237060547,13.408342361450195,,23.402433395385742,16.99365997314453,29.5810546875,19.925016403198242,28.952913284301758,9.016536712646484,17.35181999206543,2.781642436981201,,6.008358955383301,,,15.199999809265137,11.256587982177734,5.2839555740356445,9.772767066955566,7.140267372131348,,,28.73792839050293,,10.839195251464844,4.880000114440918,18.230173110961914,14.460186958312988,21.15486717224121,,10.060687065124512,,4.929164886474609,5.46999979019165,16.822872161865234,6.868866443634033,5.021638870239258,7.268704891204834,17.750423431396484,19.115026473999023,17.867053985595703,78.95431518554688,4.146023750305176,,16.367708206176758,,
2019-01-21,,,14.1847505569458,14.009007453918457,,29.335710525512695,48.95331954956055,14.156278610229492,11.89414119720459,41.932830810546875,,13.274181365966797,,3.5390961170196533,,8.750277519226074,12.206409454345703,,6.291121006011963,,43.984413146972656,20.451013565063477,18.17706871032715,,,37.088626861572266,,,6.757717609405518,1.6234461069107056,7.157840251922607,,6.567798614501953,,58.96656036376953,,14.93030071258545,24.489999771118164,13.640410423278809,,23.367752075195312,16.899486541748047,29.294382095336914,19.656841278076172,29.992910385131836,9.148165702819824,18.20966148376465,2.762392044067383,,6.026347637176514,,,14.699999809265137,11.687254905700684,5.065561294555664,11.839104652404785,7.140267372131348,,,27.267837524414062,,10.839195251464844,4.800000190734863,18.44193458557129,14.036213874816895,21.09152603149414,,9.9816255569458,,4.8775506019592285,5.400000095367432,16.703895568847656,6.8189473152160645,5.021638870239258,7.407597541809082,17.899259567260742,19.71987533569336,18.0726261138916,78.95431518554688,4.146023750305176,,16.367708206176758,,
2019-01-22,,,14.06097412109375,14.071467399597168,,29.335710525512695,49.516334533691406,14.047383308410645,11.80732250213623,41.869571685791016,,13.107210159301758,,3.454832077026367,,8.750277519226074,12.024430274963379,,6.47772216796875,,43.480323791503906,20.202821731567383,18.385778427124023,,,36.57109451293945,,,6.683067321777344,1.6234461069107056,7.124354839324951,,6.576831817626953,,59.03589630126953,,15.47537612915039,23.260000228881836,13.459912300109863,,23.983375549316406,17.07927131652832,29.115205764770508,19.37079620361328,29.528623580932617,9.072951316833496,17.585777282714844,2.781642436981201,,5.86444616317749,,,14.100000381469727,11.796481132507324,4.915413856506348,11.796762466430664,6.924398422241211,,,27.742061614990234,,10.839195251464844,4.929999828338623,18.04602813720703,13.855799674987793,20.82234001159668,,9.9816255569458,,4.722707271575928,5.429999828338623,16.727693557739258,6.788995742797852,4.746822357177734,7.4631547927856445,17.536685943603516,19.960037231445312,17.813425064086914,78.95431518554688,4.0075154304504395,,15.949422836303711,,
2019-01-23,,,14.159994125366211,14.23207950592041,,29.335710525512695,49.5258674621582,14.265172958374023,12.224051475524902,41.7069091796875,,13.399408340454102,,3.454832077026367,,8.65084171295166,12.110527992248535,,6.561026096343994,,43.934993743896484,20.202821731567383,18.67987823486328,,,37.252506256103516,,,6.614312171936035,1.6065350770950317,7.333648204803467,,6.341946125030518,,61.09621047973633,,15.720264434814453,23.75,13.657599449157715,,23.931350708007812,17.1220760345459,29.186880111694336,19.853500366210938,29.788623809814453,8.837900161743164,17.406408309936523,2.7912673950195312,,6.062325954437256,,,13.699999809265137,11.99308967590332,5.144425868988037,12.279471397399902,7.190082550048828,,,27.960203170776367,,10.839195251464844,5.159999847412109,18.39590072631836,14.460186958312988,21.344879150390625,,10.712952613830566,,4.679696083068848,5.619999885559082,16.927568435668945,6.739076614379883,4.763477802276611,7.666863441467285,17.83771324157715,20.41367530822754,17.697229385375977,78.95431518554688,3.942877769470215,,15.62206745147705,,
2019-01-24,,,14.316777229309082,14.58007526397705,,29.335710525512695,49.96482467651367,14.671051979064941,12.562644004821777,42.529296875,,13.399408340454102,,3.454832077026367,,8.849711418151855,12.188797950744629,,6.6609907150268555,,45.0815544128418,20.550289154052734,18.60397720336914,,,38.330650329589844,,,6.547520160675049,1.6234461069107056,7.425735950469971,,6.540696620941162,,61.40327835083008,,15.95725154876709,24.190000534057617,13.62321949005127,,24.54697608947754,17.806955337524414,29.088333129882812,19.665781021118164,29.91862678527832,9.082352638244629,17.50779151916504,2.762392044067383,,6.0893096923828125,,,13.399999618530273,12.092952728271484,5.080119609832764,12.575875282287598,7.4225568771362305,,,28.548240661621094,,10.919763565063477,5.489999771118164,18.423519134521484,14.081317901611328,22.009925842285156,,11.30591869354248,,4.774322509765625,5.849999904632568,17.208343505859375,6.848898887634277,4.888394355773926,7.870572566986084,17.99997329711914,20.458147048950195,17.732982635498047,78.95431518554688,3.8967082500457764,,15.6038818359375,,
2019-01-28,,,14.1847505569458,14.571150779724121,,29.335710525512695,49.41135787963867,14.552258491516113,12.849143981933594,41.91476058959961,,13.399408340454102,,3.286303997039795,,8.054232597351074,12.740612030029297,,6.554361343383789,,45.437381744384766,21.354433059692383,18.05373764038086,,,39.04655075073242,,,6.482693195343018,1.6149905920028687,7.4424824714660645,,6.73041296005249,,61.611289978027344,,15.854557991027832,24.450000762939453,13.176273345947266,,24.104768753051758,18.406230926513672,29.59001350402832,19.236711502075195,29.72362518310547,9.21397876739502,17.574079513549805,2.695016860961914,,6.071320533752441,,,13.699999809265137,12.108555793762207,5.077086925506592,12.973896980285645,7.655030250549316,,,27.85587501525879,,11.324212074279785,5.349999904632568,18.386690139770508,13.639303207397461,22.009925842285156,,11.335567474365234,,4.765719890594482,5.880000114440918,17.536710739135742,7.088510036468506,4.830101013183594,7.713160991668701,18.35247230529785,20.44925308227539,17.858112335205078,87.31319427490234,3.887474536895752,,16.322240829467773,,
2019-01-29,,,14.08572769165039,14.54438304901123,,28.367311477661133,51.024051666259766,14.799745559692383,12.76232624053955,42.0232048034668,,13.399408340454102,,3.286303997039795,,8.054232597351074,12.34730052947998,,6.531036376953125,,47.24618148803711,21.642333984375,17.788097381591797,,,39.322547912597656,,,6.486623287200928,1.598079800605774,7.450851917266846,,6.73041296005249,,62.116458892822266,,15.791360855102539,23.850000381469727,13.442721366882324,,23.931350708007812,18.49184226989746,29.088333129882812,20.005460739135742,29.621484756469727,9.355010032653809,17.57017707824707,2.6661415100097656,,5.981375217437744,,,13.899999618530273,12.170974731445312,5.4022536277771,12.643621444702148,7.472372055053711,,,29.392356872558594,,11.324212074279785,5.670000076293945,18.32224464416504,13.19728946685791,21.740737915039062,,11.197208404541016,,4.946369647979736,5.829999923706055,17.503400802612305,6.83891487121582,4.921705722808838,7.666863441467285,18.26854705810547,20.627151489257812,17.429092407226562,87.31319427490234,3.8782401084899902,,16.24949836730957,,
2019-01-30,,,14.12698745727539,14.856685638427734,,30.32367706298828,52.48406219482422,15.225423812866211,13.28323745727539,42.041282653808594,,13.299227714538574,,3.370568037033081,,8.25310230255127,12.202496528625488,,6.75762414932251,,47.56247329711914,21.592695236206055,17.930404663085938,,,39.17593002319336,,,6.5809173583984375,1.5896241664886475,7.69363260269165,,6.847856044769287,,64.07772064208984,,15.917755126953125,23.68000030517578,13.563054084777832,,23.714582443237305,18.817163467407227,28.66728401184082,20.13060760498047,30.828624725341797,9.402020454406738,17.964006423950195,2.6468915939331055,,6.026347637176514,,,13.5,12.483048439025879,5.343104362487793,12.618216514587402,7.538792610168457,,,30.824514389038086,,11.32453441619873,5.769999980926514,18.276206970214844,12.421507835388184,21.82782745361328,,11.80005931854248,,5.290465354919434,6.230000019073486,17.774656295776367,6.759044170379639,5.2048492431640625,7.685382843017578,18.091737747192383,20.44925308227539,17.51847267150879,87.31319427490234,3.905942440032959,,16.34042739868164,,
2019-01-31,,,14.03621768951416,14.588996887207031,,30.32367706298828,52.48406219482422,15.542207717895508,13.100919723510742,43.02634048461914,,13.424455642700195,,3.286303997039795,,8.25310230255127,12.132051467895508,,6.724301815032959,,49.42068862915039,21.84088706970215,18.328861236572266,,,39.244937896728516,,,6.726284980773926,1.5811687707901,7.651773929595947,,6.7846174240112305,,63.39425277709961,,15.846658706665039,23.540000915527344,13.62321949005127,,23.324398040771484,18.663061141967773,28.532907485961914,19.916074752807617,30.921480178833008,9.326805114746094,17.273834228515625,2.598766326904297,,6.0533318519592285,,,13.899999618530273,12.607879638671875,5.431675910949707,12.702903747558594,7.638425350189209,,,29.496686935424805,,11.648092269897461,6.0,18.405105590820312,12.71919059753418,21.922836303710938,,11.296037673950195,,5.247453212738037,6.25,17.60334014892578,6.6392388343811035,5.063277721405029,7.574268817901611,17.57249641418457,19.879981994628906,17.19670295715332,87.31319427490234,3.887474536895752,,15.922141075134277,,
2019-02-01,,,13.805168151855469,14.651459693908691,,30.32367706298828,53.05661392211914,15.344218254089355,12.909917831420898,42.231056213378906,,13.524638175964355,,3.286303997039795,,8.054232597351074,12.220107078552246,,6.76762056350708,,47.5229377746582,21.84088706970215,18.471162796020508,,,39.382938385009766,,,6.679140090942383,1.6149905920028687,7.69363260269165,,6.7846174240112305,,64.18668365478516,,15.909854888916016,23.889999389648438,13.932641983032227,,23.801292419433594,18.765796661376953,28.067066192626953,19.83562469482422,30.457199096679688,9.279794692993164,16.961891174316406,2.5506410598754883,,5.855452060699463,,,13.800000190734863,12.376944541931152,5.423486709594727,12.533531188964844,7.505581855773926,,,28.73792839050293,,11.648092269897461,5.960000038146973,18.349863052368164,13.070999145507812,22.057430267333984,,11.47392749786377,,5.264658451080322,6.369999885559082,17.165515899658203,6.659206390380859,5.329765796661377,7.527971267700195,17.85114097595215,19.710981369018555,17.089447021484375,87.31319427490234,4.035216808319092,,16.46773338317871,,
2019-02-04,,,14.151742935180664,14.78530216217041,,30.32367706298828,53.29518127441406,15.443212509155273,13.040144920349121,43.37879180908203,,13.591425895690918,,3.286303997039795,,7.855362415313721,12.229891777038574,,6.747627258300781,,47.39444351196289,21.473562240600586,18.774749755859375,,,39.67619705200195,,,6.683067321777344,1.7249113321304321,7.844324111938477,,6.721379280090332,,63.245670318603516,,16.067848205566406,23.700000762939453,13.915452003479004,,23.610532760620117,18.782915115356445,28.66728401184082,19.916074752807617,30.503623962402344,9.326805114746094,17.301128387451172,2.6468915939331055,,5.729527950286865,,,13.699999809265137,12.420632362365723,5.371009826660156,12.406501770019531,7.439161777496338,,,28.586177825927734,,11.485990524291992,5.989999771118164,18.386690139770508,12.674087524414062,22.168272018432617,,11.612285614013672,,5.29906702041626,6.5,17.322561264038086,6.659206390380859,5.496320724487305,7.713160991668701,17.47737693786621,20.324726104736328,17.223520278930664,87.31319427490234,4.155257225036621,,16.77690315246582,,
2019-02-05,,,14.151742935180664,14.740690231323242,,30.32367706298828,52.5604133605957,15.759997367858887,13.00541877746582,43.911991119384766,,13.583078384399414,,3.286303997039795,,7.905079364776611,11.99898910522461,,6.544364929199219,,45.46703338623047,21.23529815673828,19.77088165283203,,,39.21906280517578,,,6.5809173583984375,1.775644063949585,7.785721778869629,,6.847856044769287,,62.25513458251953,,16.2574405670166,25.31999969482422,14.138925552368164,,23.74059295654297,18.800039291381836,28.89124870300293,20.076976776123047,29.900053024291992,9.308001518249512,17.184152603149414,2.6661415100097656,,5.756511211395264,,,13.399999618530273,12.21778392791748,5.32338809967041,12.567405700683594,7.339529991149902,,,27.903297424316406,,11.485990524291992,5.789999961853027,18.174928665161133,12.556818962097168,22.42162322998047,,11.52334213256836,,5.29906702041626,6.389999866485596,17.7936954498291,6.599303245544434,5.571270942687988,7.611307144165039,17.23342514038086,19.88887596130371,17.65254020690918,87.31319427490234,4.25683069229126,,16.949670791625977,,
2019-02-06,,,13.920695304870605,14.633613586425781,,28.875965118408203,50.15568161010742,15.42341423034668,12.180642127990723,42.47507095336914,,13.274181365966797,,3.1177749633789062,,7.5570573806762695,11.68786334991455,,6.327775001525879,,43.934993743896484,20.4013729095459,19.163713455200195,,,37.26974868774414,,,6.496444225311279,1.7080004215240479,7.651773929595947,,6.631037712097168,,59.43210983276367,,15.759761810302734,24.18000030517578,13.829500198364258,,23.549835205078125,17.978178024291992,28.183523178100586,19.04899024963379,29.120054244995117,9.260990142822266,16.564163208007812,2.5506410598754883,,5.522653579711914,,,13.100000381469727,11.99308967590332,5.147458553314209,12.203256607055664,7.347832679748535,,,26.94536590576172,,11.485990524291992,5.289999961853027,17.650121688842773,11.73593521118164,22.04951286315918,,11.088499069213867,,5.075405597686768,6.099999904632568,17.336837768554688,6.38964319229126,5.21317720413208,7.481673717498779,16.897706985473633,19.524188995361328,17.0179443359375,87.31319427490234,4.109087944030762,,16.44954490661621,,
