Date,MATD3.SA,IRBR3.SA,LWSA3.SA,BLAU3.SA,CYRE3.SA,LOGN3.SA,RAPT4.SA,RECV3.SA,ODPV3.SA,CSED3.SA,ARZZ3.SA,GGPS3.SA,AALR3.SA,RAIZ4.SA,MDIA3.SA,TPIS3.SA,AGRO3.SA,ENBR3.SA,MULT3.SA,DXCO3.SA,UNIP6.SA,OPCT3.SA,VIVR3.SA,SIMH3.SA,BMOB3.SA,SQIA3.SA,HBOR3.SA,HBSA3.SA,IGTI11.SA,MEGA3.SA,TUPY3.SA,LOGG3.SA,GOAU4.SA,ONCO3.SA,ANIM3.SA,VLID3.SA,ALUP11.SA,BKBR3.SA,PARD3.SA,MLAS3.SA,ORVR3.SA,CEAB3.SA,MILS3.SA,DEXP3.SA,LAVV3.SA,GOLL4.SA,PETZ3.SA,IFCM3.SA,TASA4.SA,JHSF3.SA,ENAT3.SA,GRND3.SA,CAML3.SA,NGRD3.SA,SAPR11.SA,INTB3.SA,PLPL3.SA,FESA4.SA,KEPL3.SA,WIZS3.SA,CVCB3.SA,SOMA3.SA,BRSR6.SA,QUAL3.SA,PGMN3.SA,LEVE3.SA,BOAS3.SA,SEER3.SA,SULA11.SA,FLRY3.SA,MOVI3.SA,SLCE3.SA,CBAV3.SA,SEQL3.SA,AESB3.SA,AMBP3.SA,TECN3.SA,ESPA3.SA,EVEN3.SA,TRAD3.SA,MODL11.SA,BRPR3.SA,MTRE3.SA,TTEN3.SA,TCSA3.SA,BRML3.SA,GETT11.SA,TGMA3.SA,LIGT3.SA,CSMG3.SA,CIEL3.SA,MRVE3.SA,CARD3.SA,RCSL3.SA,POSI3.SA,CLSA3.SA,DIRR3.SA,GMAT3.SA,RRRP3.SA,ABCB4.SA,SBFG3.SA,YDUQ3.SA,SOJA3.SA,PNVL3.SA,BMGB4.SA,VIIA3.SA,GFSA3.SA,ALSO3.SA,STBP3.SA,EZTC3.SA,ENJU3.SA,JALL3.SA,AZUL4.SA,CASH3.SA,COGN3.SA,POMO4.SA,CURY3.SA,BEEF3.SA,DMMO3.SA,AERI3.SA,AMAR3.SA,TEND3.SA,MEAL3.SA,EMBR3.SA,VULC3.SA,PTBL3.SA,RANI3.SA,ARML3.SA,ECOR3.SA,GUAR3.SA,MYPK3.SA,ROMI3.SA,PCAR3.SA,PMAM3.SA,SYNE3.SA,TRIS3.SA,LJQQ3.SA,ALLD3.SA,VIVA3.SA
2019-01-02,,24.319772720336914,,,13.095519065856934,8.130000114440918,8.550841331481934,,12.492108345031738,,52.779884338378906,,13.11683177947998,,40.6314697265625,1.5839160680770874,13.315924644470215,12.525094985961914,23.437692642211914,11.018180847167969,23.27631187438965,,3.707624912261963,,,6.357442855834961,7.954797267913818,,,,18.94161605834961,15.899384498596191,5.620530128479004,,6.001223087310791,17.071949005126953,17.20716667175293,20.500652313232422,18.65141487121582,,,,4.127257823944092,0.6086660027503967,,25.450000762939453,,,5.980000019073486,1.6910896301269531,7.1516499519348145,6.94854736328125,6.594902038574219,,17.62493133544922,,,18.103418350219727,11.551615715026855,5.351546764373779,60.521697998046875,,18.880151748657227,11.723703384399414,,22.43706512451172,,13.783269882202148,24.041868209838867,17.898578643798828,8.508827209472656,17.32452392578125,,,,,2.52176570892334,,5.495669364929199,,,7.9420247077941895,,,15.100000381469727,12.52165699005127,,24.82999610900879,16.060245513916016,16.197368621826172,8.264734268188477,10.704313278198242,6.457957744598389,2.680000066757202,2.3100664615631104,,6.791556358337402,,,14.790447235107422,,23.568897247314453,,10.030302047729492,,4.380000114440918,15.290092468261719,25.979900360107422,4.058931827545166,20.410642623901367,,,36.33000183105469,,9.14158821105957,3.8579959869384766,,4.370009899139404,9.798588752746582,,5.539999961853027,15.404703140258789,6.948736667633057,21.540000915527344,6.777952194213867,4.611843109130859,2.6961886882781982,,9.720000267028809,18.502429962158203,21.578899383544922,5.268245697021484,78.95431518554688,23.96980857849121,8.550000190734863,3.9705796241760254,,,
2019-01-03,,24.033658981323242,,,13.310063362121582,8.3100004196167,8.550841331481934,,12.670563697814941,,53.03753662109375,,13.166328430175781,,41.6978645324707,1.6829109191894531,13.566380500793457,13.046236038208008,23.606985092163086,11.009090423583984,22.99884796142578,,3.623361110687256,,,6.267654895782471,7.755927562713623,,,,18.756906509399414,15.663487434387207,5.64408016204834,,6.264463424682617,16.36176872253418,17.23481559753418,21.05660057067871,18.689369201660156,,,,4.136969566345215,0.6019999980926514,,25.6299991607666,,,8.399999618530273,1.6741786003112793,7.439321517944336,6.915060043334961,6.856890678405762,,18.826963424682617,,,18.243488311767578,11.551615715026855,5.388710021972656,60.13539123535156,,18.71518898010254,11.792465209960938,,22.379281997680664,,14.082907676696777,23.40018081665039,18.280241012573242,8.743879318237305,16.571962356567383,,,,,2.6661415100097656,,5.630588054656982,,,7.9420247077941895,,,15.399999618530273,12.605381965637207,,25.059005737304688,16.75641441345215,16.476633071899414,8.067343711853027,10.695843696594238,6.6424713134765625,2.6500000953674316,2.338942289352417,,6.783253192901611,,,14.773167610168457,,23.549928665161133,,10.030302047729492,,4.309999942779541,15.281070709228516,26.495529174804688,4.173536777496338,20.473981857299805,,,36.369998931884766,,9.250297546386719,3.8670947551727295,,4.473238468170166,9.598616600036621,,5.610000133514404,15.414222717285156,6.888833999633789,21.899999618530273,6.852027893066406,4.654545307159424,2.6961886882781982,,9.920000076293945,17.792949676513672,21.525529861450195,5.292721748352051,78.95431518554688,23.629810333251953,8.470000267028809,3.998281240463257,,,
2019-01-04,,23.765060424804688,,,13.194538116455078,8.380000114440918,8.586996078491211,,12.849024772644043,,50.89046096801758,,13.304922103881836,,41.65267562866211,1.6928104162216187,13.608122825622559,13.14339828491211,23.127321243286133,11.0,22.992679595947266,,3.623361110687256,,,6.232738018035889,7.855362415313721,,,,18.766141891479492,15.182259559631348,5.785378456115723,,6.247803211212158,16.011293411254883,17.004405975341797,20.99703598022461,18.850643157958984,,,,4.185524940490723,0.6520000100135803,,25.0,,,7.199999809265137,1.6403567790985107,7.392491340637207,6.772740840911865,6.893026351928711,,18.766136169433594,,,18.40106201171875,11.551615715026855,5.314383506774902,59.38258361816406,,18.558473587036133,11.586181640625,,22.413963317871094,,13.911686897277832,22.347816467285156,18.637800216674805,8.537035942077637,16.68114471435547,,,,,2.8778929710388184,,5.567625999450684,,,7.9420247077941895,,,15.699999809265137,12.363507270812988,,25.27920913696289,16.891780853271484,16.60356903076172,8.711012840270996,10.54340934753418,6.688600063323975,2.5,2.3196916580200195,,6.758345603942871,,,14.643580436706543,,23.910335540771484,,10.030302047729492,,4.269999980926514,15.208905220031738,25.93031883239746,4.087583541870117,20.394811630249023,,,36.25,,9.260180473327637,3.912590742111206,,4.645285606384277,9.698602676391602,,5.670000076293945,15.780661582946777,6.9387526512146,20.799999237060547,6.731654167175293,4.569140911102295,2.594270706176758,,9.960000038146973,17.494159698486328,21.418790817260742,5.231534004211426,78.95431518554688,23.629810333251953,8.5,3.9890477657318115,,,
2019-01-07,,24.00446128845215,,,13.120274543762207,8.25,8.695463180541992,,12.6884126663208,,50.127052307128906,,13.205926895141602,,42.11357879638672,1.7621066570281982,13.608122825622559,12.763581275939941,22.798141479492188,11.0,22.937185287475586,,3.454832077026367,,,6.287607669830322,7.706209659576416,,,,18.923141479492188,14.738773345947266,5.8246283531188965,,6.294453144073486,15.836053848266602,16.7463436126709,20.848119735717773,18.87910270690918,,,,4.360326290130615,0.6000000238418579,,23.899999618530273,,,6.349999904632568,1.6826341152191162,7.5931925773620605,6.7811126708984375,6.983368396759033,,18.467803955078125,,,18.786237716674805,11.460419654846191,5.269787311553955,60.125484466552734,,18.393508911132812,11.242377281188965,,22.38795280456543,,13.783269882202148,22.7071590423584,18.905963897705078,8.54643726348877,16.544668197631836,,,,,2.7912673950195312,,5.59460973739624,,,7.922653675079346,,,16.100000381469727,12.289084434509277,,25.050201416015625,16.71773910522461,16.103431701660156,8.633773803710938,10.636565208435059,6.725502014160156,2.6500000953674316,2.2330641746520996,,6.80816125869751,,,14.686775207519531,,23.436113357543945,,10.030302047729492,,4.239999771118164,15.064574241638184,26.406286239624023,4.039831161499023,19.975194931030273,,,35.29999923706055,,9.022994041442871,3.9034910202026367,,4.619479656219482,9.798588752746582,,5.699999809265137,16.30414581298828,6.898817539215088,21.229999542236328,6.722394943237305,4.646005153656006,2.594270706176758,,9.84000015258789,17.963045120239258,21.614477157592773,5.2131781578063965,78.95431518554688,23.96980857849121,8.699999809265137,4.044450759887695,,,
2019-01-08,,24.23218536376953,,,13.02950382232666,7.949999809265137,8.541802406311035,,12.206574440002441,,51.57752227783203,,13.05743408203125,,41.887638092041016,1.7225087881088257,13.574728965759277,12.807745933532715,22.638254165649414,10.872727394104004,23.584606170654297,,3.370568037033081,,,6.290102481842041,7.706209659576416,,,,19.117084503173828,14.974669456481934,5.785378456115723,,6.494382381439209,16.62001609802246,16.921457290649414,20.89775848388672,18.328861236572266,,,,4.292348384857178,0.5920000076293945,,23.59000015258789,,,7.340000152587891,1.6741786003112793,7.452702045440674,6.848086833953857,6.8297882080078125,,18.392494201660156,,,19.180171966552734,11.285625457763672,5.314383506774902,58.154319763183594,,18.80591583251953,11.43147087097168,,22.674089431762695,,14.048663139343262,23.229068756103516,19.12944221496582,8.433612823486328,16.18593406677246,,,,,2.849017858505249,,5.5496368408203125,,,7.835485458374023,,,16.0,12.307690620422363,,24.847612380981445,16.737077713012695,16.255760192871094,8.341974258422852,11.051525115966797,6.7162766456604,2.680000066757202,2.1849377155303955,,6.758345603942871,,,14.963232040405273,,23.65425682067871,,10.192081451416016,,4.039999961853027,14.947304725646973,26.227800369262695,4.030280113220215,19.68225860595703,,,34.720001220703125,,9.092171669006348,3.812500476837158,,4.567864418029785,9.098689079284668,,5.539999961853027,16.55160903930664,6.988672256469727,21.360000610351562,6.824249267578125,4.671626567840576,2.594270706176758,,9.819999694824219,17.74370765686035,21.20531463623047,5.170346736907959,78.95431518554688,23.799808502197266,9.199999809265137,4.099854469299316,,,
2019-01-09,,24.16795539855957,,,13.079015731811523,7.639999866485596,8.695463180541992,,12.590258598327637,,52.751258850097656,,13.00793743133545,,42.0232048034668,1.8809003829956055,13.524638175964355,12.88724422454834,22.92041015625,11.018180847167969,23.381134033203125,,3.5390961170196533,,,6.290102481842041,7.755927562713623,,,,19.375673294067383,15.323795318603516,5.926676273345947,,6.337771892547607,16.822925567626953,17.280899047851562,20.848119735717773,18.442703247070312,,,,4.311770439147949,0.6266660094261169,,23.479999542236328,,,7.690000057220459,1.6149905920028687,7.178409576416016,7.007150173187256,6.8297882080078125,,18.71689796447754,,,19.258960723876953,11.285625457763672,5.463037490844727,58.51091384887695,,19.185340881347656,11.723703384399414,,22.890857696533203,,14.442473411560059,23.45151710510254,18.843393325805664,8.62165355682373,15.80770492553711,,,,,2.8971431255340576,,5.621592998504639,,,7.961395263671875,,,16.200000762939453,12.503049850463867,,24.918081283569336,17.123836517333984,16.128822326660156,8.69384765625,11.508830070495605,6.7070512771606445,2.640000104904175,2.1945629119873047,,6.824767112731934,,,15.196493148803711,,25.333005905151367,,10.192081451416016,,4.010000228881836,14.757869720458984,26.912002563476562,4.039831161499023,19.713926315307617,,,35.150001525878906,,9.467720031738281,3.8488972187042236,,4.645285606384277,8.798731803894043,,5.639999866485596,16.394567489624023,6.988672256469727,21.280000686645508,7.111293792724609,4.680166721343994,2.640597343444824,,10.010000228881836,18.110759735107422,20.947362899780273,5.151989459991455,78.95431518554688,23.799808502197266,9.180000305175781,4.219894886016846,,,
2019-01-10,,23.671634674072266,,,13.285308837890625,7.809999942779541,8.586996078491211,,12.795487403869629,,52.579490661621094,,13.215826988220215,,42.29431915283203,1.8116040229797363,13.482894897460938,13.010904312133789,22.732303619384766,10.909090042114258,23.22698402404785,,3.623361110687256,,,6.282619953155518,7.855362415313721,,,,19.070907592773438,16.50327491760254,5.903126239776611,,6.437736511230469,16.60157012939453,17.62190818786621,20.848119735717773,18.404754638671875,,,,4.292348384857178,0.6266660094261169,,23.25,,,7.699999809265137,1.6319013833999634,7.198480606079102,7.24155855178833,6.820754528045654,,18.942821502685547,,,19.53033447265625,11.17162799835205,5.708316326141357,59.43210983276367,,19.193584442138672,11.758084297180176,,23.00358009338379,,14.579447746276855,23.870752334594727,19.200952529907227,8.574642181396484,15.940279960632324,,,,,2.8875179290771484,,5.72053337097168,,,8.126047134399414,,,16.200000762939453,12.410021781921387,,24.9268856048584,17.636295318603516,16.095813751220703,9.517745971679688,11.398737907409668,6.633245468139648,2.690000057220459,2.165687322616577,,6.89118766784668,,,15.30880355834961,,25.70290184020996,,9.771454811096191,,4.420000076293945,14.586477279663086,26.971498489379883,4.1353349685668945,20.19687843322754,,,35.90999984741211,,9.546781539916992,3.821599245071411,,4.679696083068848,8.898717880249023,,5.869999885559082,16.06144142150879,6.888833999633789,20.989999771118164,7.565009117126465,4.6630859375,2.6035361289978027,,10.199999809265137,18.373737335205078,21.036312103271484,5.1152777671813965,78.95431518554688,23.45981216430664,9.279999732971191,4.18295955657959,,,
2019-01-11,,23.195751190185547,,,13.656637191772461,7.71999979019165,8.78585433959961,,13.009639739990234,,50.77595138549805,,13.00793743133545,,43.089599609375,1.7819055318832397,13.366016387939453,13.06390380859375,22.28085708618164,10.927271842956543,23.091333389282227,,3.623361110687256,,,6.272643566131592,7.855362415313721,,,,19.13555335998535,18.494239807128906,5.761828899383545,,6.267796039581299,16.6661319732666,17.640338897705078,20.69920539855957,18.4616756439209,,,,4.263214111328125,0.6493330001831055,,24.959999084472656,,,7.860000133514404,1.6488124132156372,7.185100078582764,7.199700355529785,6.820754528045654,,19.695898056030273,,,19.38151741027832,10.943636894226074,5.79750919342041,58.44157409667969,,19.243074417114258,12.205028533935547,,23.558507919311523,,14.793473243713379,24.743446350097656,19.084749221801758,8.772085189819336,16.48617935180664,,,,,2.8297677040100098,,5.59460973739624,,,8.087305068969727,,,15.800000190734863,12.307690620422363,,24.9268856048584,17.8876895904541,16.00188446044922,9.191619873046875,11.297115325927734,6.624020099639893,2.7300000190734863,2.252314567565918,,7.0074238777160645,,,15.619817733764648,,25.958980560302734,,10.336710929870605,,4.510000228881836,14.793952941894531,28.627470016479492,4.1353349685668945,20.283967971801758,,,37.20000076293945,,9.7345552444458,3.7215099334716797,,4.645285606384277,8.598760604858398,,5.849999904632568,16.10902976989746,6.988672256469727,21.530000686645508,7.731680870056152,4.6203837394714355,2.6035361289978027,,10.449999809265137,18.2484073638916,20.840625762939453,5.1887030601501465,78.95431518554688,23.45981216430664,9.449999809265137,4.164491653442383,,,
2019-01-14,,23.093564987182617,,,13.904191017150879,7.78000020980835,8.523723602294922,,13.19701862335205,,49.669010162353516,,13.01783561706543,,43.29745864868164,1.8017046451568604,13.432804107666016,13.214061737060547,22.299665451049805,11.581817626953125,23.005008697509766,,3.370568037033081,,,6.222762107849121,8.402254104614258,,,,18.618377685546875,19.249101638793945,5.761828899383545,,6.271128177642822,16.79525375366211,17.741722106933594,21.74161148071289,18.87910270690918,,,,4.4088826179504395,0.6566659808158875,,25.15999984741211,,,8.300000190734863,1.6403567790985107,7.2252397537231445,7.124354839324951,6.640072822570801,,20.85448455810547,,,19.41653060913086,10.943636894226074,5.93129825592041,58.451480865478516,,19.589496612548828,12.720734596252441,,22.86484718322754,,15.272891998291016,24.743446350097656,19.844562530517578,8.837900161743164,17.2933292388916,,,,,2.9837684631347656,,5.729527950286865,,,8.339125633239746,,,15.899999618530273,12.372810363769531,,25.10304832458496,18.274450302124023,16.48932647705078,9.354683876037598,11.754419326782227,6.7162766456604,2.690000057220459,2.242689371109009,,7.0572404861450195,,,15.680292129516602,,27.125572204589844,,10.336710929870605,,4.820000171661377,14.694725036621094,28.359737396240234,4.202188014984131,20.260217666625977,,,37.470001220703125,,10.080452919006348,3.803401470184326,,4.679696083068848,8.49877643585205,,5.699999809265137,16.366012573242188,6.848898887634277,21.6200008392334,7.78723669052124,4.628924369812012,2.6776580810546875,,10.710000038146973,17.975353240966797,20.55599021911621,5.249890327453613,78.95431518554688,23.629810333251953,10.25,4.127555847167969,,,
2019-01-15,,23.3563232421875,,,13.615379333496094,7.980000019073486,8.342945098876953,,13.161327362060547,,49.71672439575195,,13.13663101196289,,42.203948974609375,1.8215035200119019,13.5496826171875,13.51438045501709,22.71349334716797,11.236363410949707,22.980350494384766,,3.5390961170196533,,,6.280126094818115,8.203384399414062,,,,18.544496536254883,18.777313232421875,5.65192985534668,,6.181159496307373,17.6622257232666,17.53896141052246,22.03944206237793,18.271934509277344,,,,4.758485317230225,0.6466659903526306,,24.3700008392334,,,9.220000267028809,1.6065350770950317,7.32559061050415,7.199700355529785,6.49552583694458,,21.141231536865234,,,19.609121322631836,10.981633186340332,6.1988749504089355,58.897220611572266,,19.548261642456055,12.59180736541748,,22.830162048339844,,15.641018867492676,25.53913688659668,19.40654945373535,8.649859428405762,18.20966148376465,,,,,2.858642816543579,,5.585615158081055,,,8.232585906982422,,,15.199999809265137,12.354204177856445,,24.39840316772461,18.2164363861084,16.740663528442383,9.011392593383789,11.686671257019043,6.624020099639893,2.6500000953674316,2.2330641746520996,,7.0572404861450195,,,15.611178398132324,,27.50494956970215,,10.350300788879395,,4.980000019073486,14.622559547424316,27.76477813720703,4.202188014984131,20.188962936401367,,,37.0,,9.971742630004883,3.803401470184326,,4.696900844573975,8.29880428314209,,5.5,16.1804141998291,6.888833999633789,21.760000228881836,7.768718719482422,4.893677711486816,2.770310878753662,,10.539999961853027,18.051448822021484,20.057878494262695,5.243771553039551,78.95431518554688,23.799808502197266,10.75,4.109087944030762,,,
