Date,ORVR3.SA,EGIE3.SA,SBSP3.SA,AESB3.SA,AMBP3.SA,CPLE3.SA,AURE3.SA,CMIG3.SA,ENBR3.SA,EQTL3.SA,SAPR11.SA,LIGT3.SA,TRPL4.SA,CMIG4.SA,ELET3.SA,ELET6.SA,CSMG3.SA,CPLE6.SA,MEGA3.SA,ENGI11.SA,TAEE11.SA,ENEV3.SA,NEOE3.SA,ALUP11.SA,CPFE3.SA
2021-11-26,24.399999618530273,38.18289566040039,34.150001525878906,11.4399995803833,42.75,5.412391662597656,,12.900882720947266,20.277055740356445,22.770000457763672,18.253374099731445,12.460000038146973,22.768041610717773,9.752813339233398,32.630001068115234,32.189998626708984,12.920000076293945,5.94926118850708,,44.209999084472656,34.40776824951172,14.359999656677246,17.04180335998535,24.110000610351562,25.089435577392578
2021-11-29,24.200000762939453,38.04582977294922,34.29999923706055,11.270000457763672,42.900001525878906,5.481276988983154,,12.959959030151367,20.57524871826172,22.780000686645508,18.292150497436523,12.289999961853027,22.986486434936523,9.796514511108398,32.91999816894531,32.290000915527344,13.050000190734863,5.9984283447265625,,45.459999084472656,34.95499038696289,14.260000228881836,17.259906768798828,24.450000762939453,25.674043655395508
2021-11-30,22.549999237060547,37.722740173339844,33.68000030517578,11.300000190734863,39.439998626708984,5.471436023712158,,12.775343894958496,20.584867477416992,22.56999969482422,18.156436920166016,12.039999961853027,23.135425567626953,9.570721626281738,32.630001068115234,32.04999923706055,12.819999694824219,6.03776216506958,,45.38999938964844,34.61897659301758,13.949999809265137,17.23016357421875,24.260000228881836,25.722761154174805
2021-12-01,21.799999237060547,37.56609344482422,33.959999084472656,11.329999923706055,37.290000915527344,5.540321350097656,,12.553807258605957,20.392486572265625,22.649999618530273,18.233985900878906,11.130000114440918,23.195003509521484,9.439615249633789,32.75,32.040000915527344,12.680000305175781,6.0082621574401855,,45.279998779296875,34.37896728515625,13.75,17.24007797241211,24.0,25.9858341217041
2021-12-02,22.299999237060547,38.43744659423828,36.70000076293945,11.25,37.619998931884766,5.609206199645996,,12.952573776245117,20.604106903076172,23.229999542236328,19.232444763183594,11.59000015258789,24.019142150878906,9.760096549987793,34.5,33.68000030517578,13.380000114440918,6.165597438812256,,45.97999954223633,35.75182342529297,14.020000457763672,17.884475708007812,24.0,26.862747192382812
2021-12-03,23.200000762939453,38.64305114746094,37.31999969482422,11.579999923706055,40.27000045776367,5.638728141784668,,13.240572929382324,20.613725662231445,23.559999465942383,18.990100860595703,12.359999656677246,24.148221969604492,10.051443099975586,35.38999938964844,34.400001525878906,13.359999656677246,6.106596946716309,,46.130001068115234,35.972633361816406,14.529999732971191,18.023269653320312,24.559999465942383,27.174537658691406
2021-12-06,23.100000381469727,38.90739440917969,37.810001373291016,11.819999694824219,40.720001220703125,5.638728141784668,,13.23318862915039,20.613725662231445,23.31999969482422,19.38754653930664,11.859999656677246,24.12836265563965,9.956754684448242,35.68000030517578,34.880001068115234,13.15999984741211,6.03776216506958,,46.22999954223633,36.47185134887695,14.579999923706055,17.824993133544922,24.739999771118164,26.823774337768555
2021-12-07,23.68000030517578,38.48640060424805,37.9900016784668,11.550000190734863,41.56999969482422,5.658409595489502,,13.23318862915039,20.4502010345459,23.350000381469727,19.048263549804688,12.260000228881836,23.939706802368164,10.01502513885498,35.13999938964844,34.54999923706055,13.260000228881836,6.136096954345703,,45.58000183105469,36.150001525878906,14.670000076293945,17.656457901000977,24.780000686645508,26.511980056762695
2021-12-08,24.25,38.43744659423828,38.54999923706055,11.779999732971191,42.7599983215332,5.855223655700684,,13.543341636657715,20.57524871826172,23.600000381469727,19.358463287353516,12.0,24.1978702545166,10.182549476623535,35.439998626708984,34.47999954223633,13.520000457763672,6.244265556335449,,45.7599983215332,35.689998626708984,14.960000038146973,17.824993133544922,24.790000915527344,26.667877197265625
2021-12-09,24.110000610351562,38.1731071472168,38.290000915527344,11.699999809265137,41.900001525878906,5.83554220199585,,13.469496726989746,20.296295166015625,23.899999618530273,18.708980560302734,11.640000343322754,24.12836265563965,10.073293685913086,34.29999923706055,33.61000061035156,13.220000267028809,6.254099369049072,,45.900001525878906,35.54999923706055,14.829999923706055,17.77542495727539,24.700000762939453,26.502239227294922
2021-12-10,24.270000457763672,38.417869567871094,38.630001068115234,11.800000190734863,42.5099983215332,5.884746074676514,,13.705803871154785,20.344390869140625,23.90999984741211,18.621736526489258,11.399999618530273,24.04892921447754,10.175264358520508,35.400001525878906,34.720001220703125,13.010000228881836,6.3130998611450195,,46.40999984741211,35.790000915527344,14.829999923706055,17.824993133544922,24.899999618530273,26.479999542236328
2021-12-13,24.25,38.7017936706543,39.20000076293945,11.760000228881836,41.900001525878906,5.933949947357178,,13.595033645629883,20.517534255981445,23.93000030517578,18.505413055419922,11.09000015258789,24.227657318115234,10.189831733703613,36.0,35.43000030517578,13.050000190734863,6.322933197021484,,46.29999923706055,35.810001373291016,14.65999984741211,17.943958282470703,25.139999389648438,27.0
2021-12-14,23.510000228881836,38.2612190246582,38.939998626708984,11.359999656677246,40.380001068115234,5.943790435791016,,13.609803199768066,20.402103424072266,23.989999771118164,18.495718002319336,10.779999732971191,24.11843490600586,10.255385398864746,34.52000045776367,34.0,13.100000381469727,6.283599376678467,,45.959999084472656,35.9900016784668,14.40999984741211,17.943958282470703,24.799999237060547,27.389999389648438
2021-12-15,24.420000076293945,38.554935455322266,39.619998931884766,11.199999809265137,41.43000030517578,5.904427528381348,,13.6171875,20.248199462890625,23.770000457763672,18.612045288085938,10.989999771118164,24.3170223236084,10.284520149230957,34.380001068115234,33.95000076293945,13.279999732971191,6.332767009735107,,46.09000015258789,36.439998626708984,14.649999618530273,17.953872680664062,24.75,27.469999313354492
2021-12-16,23.420000076293945,38.18289566040039,39.59000015258789,11.069999694824219,41.630001068115234,5.894586563110352,,13.609803199768066,20.055818557739258,23.360000610351562,18.40847396850586,11.109999656677246,24.346811294555664,10.160697937011719,33.150001525878906,33.029998779296875,13.149999618530273,6.254099369049072,,45.279998779296875,36.560001373291016,14.279999732971191,17.408613204956055,24.25,27.329999923706055
2021-12-17,24.18000030517578,38.31017303466797,39.970001220703125,10.8100004196167,42.779998779296875,5.943790435791016,,13.956878662109375,20.2578182220459,23.540000915527344,18.582962036132812,11.149999618530273,24.2574462890625,10.284520149230957,33.81999969482422,33.400001525878906,13.149999618530273,6.3130998611450195,,45.599998474121094,36.59000015258789,13.949999809265137,17.51766586303711,24.219999313354492,27.770000457763672
2021-12-20,24.850000381469727,38.04582977294922,39.58000183105469,10.829999923706055,41.36000061035156,5.845383167266846,,13.846109390258789,20.103912353515625,23.1200008392334,18.418169021606445,11.180000305175781,24.06878662109375,10.131563186645508,32.779998779296875,32.36000061035156,13.069999694824219,6.204931735992432,,44.529998779296875,36.220001220703125,14.130000114440918,17.160768508911133,24.200000762939453,27.360000610351562
2021-12-21,25.299999237060547,37.859806060791016,40.0,10.9399995803833,42.20000076293945,5.737135410308838,,13.543341636657715,19.901912689208984,22.899999618530273,18.340618133544922,11.210000038146973,24.12836265563965,10.05872631072998,32.939998626708984,32.43000030517578,13.029999732971191,6.165597438812256,,44.11000061035156,36.25,14.460000038146973,17.23016357421875,24.190000534057617,27.170000076293945
2021-12-22,25.200000762939453,37.859806060791016,40.150001525878906,11.020000457763672,41.36000061035156,5.845383167266846,,13.776923179626465,19.911531448364258,22.8700008392334,18.350311279296875,11.5,24.446104049682617,10.123076438903809,33.68000030517578,33.040000915527344,12.869999885559082,6.2147650718688965,,44.38999938964844,36.279998779296875,14.380000114440918,17.150854110717773,24.110000610351562,27.1200008392334
2021-12-23,25.950000762939453,37.79127502441406,39.88999938964844,10.859999656677246,40.79999923706055,5.786339282989502,,13.753846168518066,19.98848533630371,22.649999618530273,18.31153678894043,11.569999694824219,24.270000457763672,10.061537742614746,33.25,32.65999984741211,12.75,6.2147650718688965,,44.13999938964844,36.18000030517578,14.050000190734863,17.101285934448242,23.969999313354492,26.829999923706055
2021-12-27,25.809999465942383,37.84022903442383,40.04999923706055,10.84000015258789,41.20000076293945,5.874905109405518,,13.823076248168945,20.09429359436035,22.809999465942383,18.45694351196289,11.699999809265137,24.299999237060547,10.123076438903809,33.22999954223633,32.849998474121094,12.869999885559082,6.3130998611450195,11.800000190734863,44.41999816894531,36.2599983215332,14.220000267028809,17.12111473083496,23.989999771118164,26.850000381469727
2021-12-28,25.860000610351562,37.987083435058594,40.040000915527344,10.949999809265137,40.880001068115234,5.874905109405518,,13.800000190734863,20.036579132080078,22.81999969482422,18.67020606994629,11.739999771118164,24.25,10.161538124084473,33.400001525878906,32.869998931884766,12.529999732971191,6.29343318939209,12.779999732971191,44.66999816894531,36.290000915527344,14.1899995803833,17.101285934448242,24.15999984741211,26.690000534057617
2021-12-29,26.190000534057617,37.78148651123047,39.849998474121094,11.020000457763672,40.20000076293945,5.914268493652344,,13.761537551879883,19.69991111755371,22.459999084472656,18.534494400024414,11.5600004196167,24.1299991607666,10.030769348144531,33.0,32.56999969482422,12.489999771118164,6.29343318939209,12.399999618530273,43.72999954223633,36.220001220703125,14.09000015258789,16.91292381286621,23.899999618530273,26.43000030517578
2021-12-30,26.899999618530273,37.67705154418945,40.18000030517578,11.069999694824219,42.18000030517578,6.022515773773193,,14.246152877807617,20.14238929748535,22.610000610351562,18.534494400024414,11.75,24.309999465942383,10.084614753723145,33.40999984741211,33.0099983215332,12.710000038146973,6.332767009735107,12.649999618530273,44.130001068115234,36.290000915527344,14.149999618530273,16.060338973999023,24.110000610351562,26.829999923706055
2022-01-03,25.299999237060547,37.31411361694336,39.95000076293945,10.899999618530273,41.25,5.96999979019165,,13.923075675964355,19.95000648498535,22.06999969482422,18.149999618530273,11.119999885559082,24.229999542236328,9.907691955566406,32.630001068115234,32.29999923706055,12.15999984741211,6.429999828338623,12.399999618530273,40.38999938964844,36.47999954223633,13.4399995803833,15.713356018066406,24.1200008392334,25.8799991607666
2022-01-04,23.799999237060547,37.41220474243164,38.849998474121094,10.789999961853027,37.93000030517578,5.900000095367432,,13.484615325927734,19.930768966674805,21.8700008392334,17.940000534057617,10.819999694824219,24.260000228881836,9.899999618530273,31.93000030517578,31.389999389648438,12.149999618530273,6.360000133514404,12.050000190734863,39.900001525878906,36.65999984741211,12.90999984741211,15.455596923828125,23.940000534057617,25.799999237060547
2022-01-05,22.780000686645508,36.88250732421875,37.18000030517578,10.510000228881836,36.029998779296875,5.75,,13.076923370361328,19.81999969482422,21.579999923706055,17.8799991607666,10.539999961853027,23.899999618530273,9.584614753723145,31.799999237060547,31.229999542236328,11.930000305175781,6.28000020980835,11.630000114440918,39.810001373291016,36.290000915527344,12.399999618530273,15.158183097839355,23.56999969482422,25.389999389648438
2022-01-06,22.6200008392334,36.588233947753906,36.209999084472656,10.350000381469727,34.93000030517578,5.739999771118164,,12.461538314819336,19.639999389648438,21.399999618530273,17.280000686645508,10.25,23.790000915527344,9.376922607421875,31.75,31.200000762939453,11.579999923706055,6.119999885559082,11.350000381469727,39.43000030517578,36.209999084472656,12.210000038146973,14.979999542236328,23.420000076293945,24.790000915527344
2022-01-07,23.299999237060547,36.63727951049805,35.459999084472656,10.3100004196167,35.119998931884766,5.630000114440918,,13.092307090759277,19.729999542236328,21.350000381469727,17.520000457763672,10.100000381469727,23.65999984741211,9.430768966674805,30.360000610351562,30.15999984741211,11.59000015258789,6.099999904632568,11.479999542236328,39.4900016784668,36.2400016784668,11.930000305175781,14.6899995803833,23.59000015258789,25.34000015258789
2022-01-10,23.889999389648438,37.019840240478516,34.779998779296875,10.239999771118164,34.16999816894531,5.670000076293945,,12.784614562988281,19.719999313354492,21.719999313354492,17.229999542236328,9.829999923706055,23.5,9.346153259277344,29.479999542236328,29.440000534057617,11.5,6.130000114440918,11.34000015258789,39.15999984741211,36.16999816894531,11.960000038146973,14.449999809265137,23.260000228881836,25.549999237060547
2022-01-11,23.989999771118164,37.07869338989258,34.810001373291016,10.649999618530273,36.83000183105469,5.619999885559082,,12.976922988891602,19.920000076293945,22.209999084472656,17.360000610351562,10.069999694824219,23.399999618530273,9.615384101867676,29.84000015258789,29.8700008392334,11.539999961853027,6.139999866485596,11.59000015258789,39.75,36.08000183105469,12.119999885559082,14.680000305175781,23.56999969482422,25.520000457763672
2022-01-12,24.190000534057617,37.25525665283203,35.279998779296875,11.029999732971191,37.369998931884766,5.710000038146973,,13.346153259277344,20.469999313354492,22.75,17.729999542236328,10.369999885559082,23.600000381469727,9.753846168518066,31.40999984741211,31.079999923706055,11.869999885559082,6.190000057220459,12.100000381469727,41.18000030517578,36.150001525878906,12.510000228881836,15.25,23.709999084472656,26.25
2022-01-13,24.209999084472656,37.55934524536133,35.25,10.899999618530273,36.310001373291016,5.710000038146973,,13.176922798156738,20.479999542236328,22.59000015258789,17.729999542236328,10.489999771118164,23.6299991607666,9.769229888916016,31.420000076293945,31.059999465942383,11.859999656677246,6.230000019073486,12.149999618530273,40.880001068115234,36.06999969482422,12.170000076293945,15.100000381469727,23.670000076293945,25.850000381469727
2022-01-14,25.530000686645508,37.657432556152344,35.11000061035156,11.09000015258789,36.150001525878906,5.809999942779541,,13.49230670928955,20.799999237060547,22.6200008392334,17.75,10.449999809265137,23.670000076293945,9.792306900024414,31.610000610351562,31.09000015258789,11.989999771118164,6.340000152587891,12.109999656677246,41.18000030517578,36.04999923706055,12.699999809265137,15.140000343322754,23.719999313354492,25.950000762939453
2022-01-17,25.81999969482422,37.686859130859375,35.40999984741211,11.220000267028809,35.0,5.889999866485596,,13.54615306854248,21.079999923706055,22.290000915527344,17.950000762939453,10.329999923706055,23.770000457763672,9.800000190734863,31.690000534057617,31.25,12.109999656677246,6.400000095367432,11.970000267028809,40.93000030517578,36.130001068115234,12.609999656677246,15.319999694824219,23.780000686645508,26.0
2022-01-18,26.0,37.97132873535156,34.86000061035156,11.010000228881836,33.939998626708984,5.909999847412109,,13.576923370361328,21.139999389648438,21.84000015258789,17.889999389648438,10.1899995803833,24.040000915527344,9.80769157409668,31.700000762939453,31.309999465942383,12.100000381469727,6.360000133514404,11.960000038146973,41.439998626708984,36.2400016784668,12.550000190734863,15.369999885559082,23.59000015258789,26.200000762939453
2022-01-19,25.860000610351562,38.579498291015625,35.689998626708984,11.149999618530273,34.209999084472656,5.960000038146973,,13.65384578704834,21.639999389648438,22.200000762939453,18.18000030517578,10.399999618530273,24.09000015258789,9.969229698181152,33.040000915527344,32.349998474121094,12.15999984741211,6.489999771118164,12.270000457763672,41.130001068115234,36.83000183105469,12.90999984741211,15.640000343322754,23.700000762939453,26.670000076293945
2022-01-20,26.139999389648438,38.648162841796875,36.0,11.3100004196167,36.099998474121094,5.989999771118164,,13.600000381469727,21.399999618530273,22.260000228881836,18.889999389648438,10.770000457763672,24.010000228881836,10.007692337036133,33.45000076293945,32.66999816894531,12.369999885559082,6.659999847412109,12.8100004196167,40.599998474121094,37.65999984741211,12.9399995803833,15.779999732971191,24.209999084472656,26.860000610351562
2022-01-21,25.600000381469727,38.4323616027832,36.0,11.220000267028809,35.849998474121094,5.929999828338623,,13.592307090759277,21.280000686645508,22.139999389648438,18.649999618530273,10.529999732971191,24.209999084472656,9.99230670928955,33.9900016784668,33.45000076293945,12.180000305175781,6.699999809265137,12.649999618530273,40.9900016784668,37.95000076293945,12.930000305175781,15.760000228881836,24.56999969482422,27.06999969482422
2022-01-24,25.329999923706055,38.47159957885742,35.45000076293945,11.050000190734863,35.290000915527344,5.909999847412109,,13.199999809265137,21.18000030517578,21.760000228881836,18.989999771118164,10.300000190734863,24.139999389648438,9.86153793334961,33.310001373291016,32.90999984741211,12.279999732971191,6.730000019073486,11.699999809265137,41.220001220703125,38.06999969482422,12.75,15.800000190734863,24.540000915527344,27.350000381469727
2022-01-25,25.690000534057617,38.63835144042969,35.63999938964844,11.65999984741211,36.470001220703125,6.0,,13.446152687072754,21.450000762939453,22.18000030517578,19.100000381469727,10.979999542236328,24.0,9.976922988891602,34.029998779296875,33.33000183105469,12.579999923706055,6.929999828338623,11.649999618530273,41.86000061035156,38.02000045776367,12.890000343322754,15.920000076293945,24.579999923706055,28.190000534057617
2022-01-26,26.079999923706055,38.559879302978516,36.22999954223633,11.6899995803833,38.56999969482422,6.010000228881836,,13.353845596313477,21.209999084472656,22.15999984741211,19.309999465942383,10.819999694824219,24.030000686645508,9.923075675964355,35.099998474121094,34.099998474121094,12.640000343322754,6.880000114440918,11.239999771118164,42.43000030517578,37.7599983215332,13.069999694824219,15.970000267028809,24.479999542236328,28.18000030517578
2022-01-27,26.190000534057617,38.95224380493164,37.0,11.5,38.54999923706055,6.050000190734863,,13.65384578704834,21.360000610351562,22.399999618530273,19.469999313354492,10.920000076293945,24.139999389648438,10.076923370361328,34.900001525878906,34.040000915527344,12.8100004196167,7.019999980926514,10.800000190734863,42.56999969482422,37.599998474121094,13.199999809265137,16.049999237060547,24.709999084472656,28.299999237060547
2022-01-28,26.399999618530273,39.37403869628906,36.5,11.430000305175781,39.0,6.150000095367432,,13.776923179626465,21.469999313354492,22.649999618530273,19.549999237060547,11.350000381469727,24.1299991607666,10.023076057434082,35.43000030517578,34.630001068115234,12.899999618530273,7.110000133514404,11.489999771118164,43.02000045776367,37.779998779296875,12.670000076293945,16.280000686645508,24.860000610351562,28.399999618530273
2022-01-31,28.020000457763672,39.92335510253906,37.36000061035156,11.8100004196167,39.4900016784668,6.349999904632568,,14.323076248168945,21.440000534057617,22.959999084472656,20.229999542236328,11.609999656677246,24.15999984741211,10.100000381469727,35.290000915527344,34.47999954223633,13.149999618530273,7.179999828338623,11.579999923706055,43.54999923706055,38.279998779296875,13.210000038146973,16.440000534057617,25.649999618530273,28.93000030517578
2022-02-01,27.59000015258789,40.03125762939453,37.02000045776367,11.550000190734863,40.11000061035156,6.409999847412109,,14.330768585205078,21.299999237060547,22.950000762939453,19.829999923706055,11.640000343322754,23.969999313354492,10.199999809265137,34.619998931884766,33.849998474121094,13.109999656677246,7.190000057220459,11.5600004196167,43.869998931884766,37.7599983215332,13.260000228881836,16.209999084472656,24.989999771118164,29.030000686645508
