Date,EZTC3.SA,CYRE3.SA,RAPT4.SA,POMO4.SA,GGBR4.SA,BEEF3.SA,WEGE3.SA,TASA4.SA,AERI3.SA,JHSF3.SA,JBSS3.SA,MDIA3.SA,TEND3.SA,GRND3.SA,CAML3.SA,DXCO3.SA,UNIP6.SA,EMBR3.SA,INTB3.SA,MRFG3.SA,BRKM5.SA,SUZB3.SA,PTBL3.SA,CSNA3.SA,MRVE3.SA,FESA4.SA,RCSL3.SA,POSI3.SA,DIRR3.SA,TUPY3.SA,MYPK3.SA,ALPA4.SA,BRFS3.SA,GOAU4.SA,SMTO3.SA,USIM5.SA,NTCO3.SA,KLBN11.SA,ABEV3.SA,VIVA3.SA
2021-02-17,34.201751708984375,27.0067081451416,13.859272956848145,2.575985908508301,21.760486602783203,9.071809768676758,41.237850189208984,21.760000228881836,10.979999542236328,6.5187602043151855,24.55430030822754,29.301786422729492,26.129438400268555,7.15705680847168,10.838414192199707,16.909090042114258,44.53740310668945,11.5,19.810691833496094,12.674849510192871,27.009292602539062,71.53633117675781,8.274894714355469,32.1702880859375,18.427736282348633,23.339418411254883,8.930000305175781,4.973644256591797,13.521937370300293,21.066360473632812,13.363243103027344,36.71088409423828,23.25,9.135213851928711,31.917951583862305,13.860125541687012,53.09000015258789,27.69158363342285,14.69644832611084,25.47882843017578
2021-02-18,33.95814895629883,26.690784454345703,13.54515266418457,2.54693341255188,21.698211669921875,8.67542552947998,40.957855224609375,20.43000030517578,10.359999656677246,6.764923095703125,24.04793357849121,28.453529357910156,25.702388763427734,7.0482048988342285,10.487215042114258,16.68181800842285,44.47440719604492,11.300000190734863,19.84052848815918,12.3417387008667,26.74380111694336,73.1668701171875,8.311187744140625,32.53218078613281,18.01003074645996,24.251806259155273,8.4399995803833,4.779739856719971,13.274526596069336,21.32099723815918,13.02588176727295,35.70212173461914,22.600000381469727,9.045332908630371,33.09037399291992,13.693914413452148,51.75,28.1474552154541,14.234477043151855,25.301206588745117
2021-02-19,34.04584503173828,26.403581619262695,13.507079124450684,2.5372490882873535,22.151927947998047,8.477232933044434,40.88908386230469,20.649999618530273,10.170000076293945,6.564345359802246,23.559335708618164,28.296785354614258,26.56641960144043,6.975636005401611,10.370148658752441,16.636362075805664,42.94678497314453,11.619999885559082,19.880308151245117,11.958662986755371,27.124338150024414,74.14519500732422,8.111574172973633,33.57976150512695,17.854602813720703,25.08570671081543,8.739999771118164,4.731264114379883,13.655158996582031,20.84110450744629,12.697892189025879,36.19661331176758,22.459999084472656,9.216922760009766,33.29671859741211,13.823189735412598,52.54999923706055,28.35114097595215,14.330721855163574,25.538034439086914
2021-02-22,32.603721618652344,24.83353614807129,12.888360977172852,2.4404075145721436,22.04517364501953,8.161927223205566,40.63365173339844,20.290000915527344,10.100000381469727,6.281713962554932,22.688743591308594,27.310224533081055,26.308202743530273,6.776072978973389,10.096993446350098,16.827272415161133,41.47427749633789,12.479999542236328,19.27365493774414,11.558930397033691,26.55795669555664,75.97338104248047,8.156941413879395,34.074981689453125,17.194042205810547,24.320480346679688,9.1899995803833,4.479188442230225,12.808253288269043,19.9792537689209,12.051283836364746,35.68234634399414,21.5,9.151555061340332,31.29891586303711,13.841656684875488,51.22999954223633,29.970928192138672,14.032364845275879,25.656450271606445
2021-02-23,32.15549087524414,24.862255096435547,13.021624565124512,2.5372490882873535,22.89032554626465,8.441198348999023,41.095401763916016,20.530000686645508,10.609999656677246,6.281713962554932,22.759811401367188,27.070499420166016,26.397586822509766,6.767002105712891,10.457948684692383,16.618181228637695,42.25384521484375,12.350000381469727,19.283599853515625,11.825417518615723,26.628755569458008,75.7065658569336,8.25674819946289,33.922603607177734,17.164899826049805,24.71290397644043,9.34000015258789,4.421017169952393,13.0556640625,20.18492317199707,12.041913032531738,34.6142463684082,23.09000015258789,9.560107231140137,31.33643341064453,14.534200668334961,49.380001068115234,29.903032302856445,14.138233184814453,25.528167724609375
2021-02-24,32.2042121887207,24.613346099853516,12.945473670959473,2.585669994354248,24.144710540771484,8.810556411743164,42.58870315551758,20.200000762939453,11.109999656677246,6.199659824371338,23.33724594116211,27.30100440979004,26.626007080078125,6.785143852233887,10.350637435913086,16.60909080505371,42.42707824707031,13.100000381469727,18.875850677490234,12.316755294799805,29.327913284301758,74.86659240722656,8.392848014831543,35.37969970703125,17.028900146484375,24.614797592163086,9.359999656677246,4.382236003875732,13.122274398803711,21.291614532470703,12.285561561584473,35.672454833984375,23.809999465942383,9.97683048248291,31.439607620239258,15.919290542602539,49.540000915527344,30.30070686340332,14.128609657287598,25.222265243530273
2021-02-25,31.200571060180664,24.077232360839844,12.355311393737793,2.517880916595459,23.157217025756836,8.450206756591797,39.29753494262695,19.59000015258789,10.84000015258789,6.072020053863525,22.990785598754883,26.766231536865234,26.51676368713379,6.612793922424316,10.292105674743652,16.327272415161133,43.22239303588867,12.270000457763672,18.895740509033203,11.80876350402832,28.08010482788086,73.23604583740234,7.975473880767822,33.09406280517578,16.669475555419922,24.899303436279297,9.350000381469727,4.227112770080566,12.675031661987305,20.27306365966797,11.732665061950684,34.44612121582031,23.299999237060547,9.494738578796387,29.620010375976562,15.22674560546875,47.86000061035156,29.078590393066406,13.666637420654297,24.02825355529785
2021-02-26,30.693878173828125,23.74216079711914,12.412424087524414,2.4307234287261963,23.014875411987305,8.738486289978027,38.339664459228516,18.989999771118164,10.1899995803833,5.9079108238220215,22.937482833862305,26.397424697875977,25.37465476989746,6.449515342712402,10.17503833770752,16.73636245727539,44.71852111816406,12.229999542236328,18.895740509033203,11.57558536529541,27.664169311523438,72.30712890625,7.884740352630615,31.30364990234375,16.339195251464844,25.664531707763672,9.5,4.3628458976745605,12.208758354187012,20.811721801757812,11.798263549804688,34.545021057128906,21.639999389648438,9.462055206298828,29.282352447509766,14.995898246765137,46.16999816894531,28.971899032592773,13.493399620056152,23.436182022094727
2021-03-01,30.1579532623291,23.445384979248047,12.041194915771484,2.4113552570343018,23.72658348083496,8.693442344665527,38.48737335205078,19.06999969482422,9.829999923706055,5.953496932983398,23.834728240966797,26.415864944458008,25.722251892089844,6.367875576019287,10.116503715515137,16.690908432006836,42.55306625366211,12.210000038146973,18.33881378173828,11.917023658752441,28.12435531616211,73.61156463623047,8.066207885742188,32.35123825073242,16.057485580444336,27.734569549560547,9.300000190734863,4.1883320808410645,12.066021919250488,20.508115768432617,11.58272647857666,34.960391998291016,21.700000762939453,9.731698036193848,28.747730255126953,15.55916690826416,46.349998474121094,29.970928192138672,13.252789497375488,23.53485870361328
2021-03-02,30.16769790649414,23.6560001373291,12.279162406921387,2.4404075145721436,24.046850204467773,8.657407760620117,38.02354431152344,19.06999969482422,9.630000114440918,6.072020053863525,24.021286010742188,26.4896240234375,25.513694763183594,6.485799789428711,10.370148658752441,16.418180465698242,43.46649169921875,12.420000076293945,17.970844268798828,12.225150108337402,27.000442504882812,72.66288757324219,8.120647430419922,33.17977523803711,16.086627960205078,28.234909057617188,9.59000015258789,4.062294006347656,12.227789878845215,21.252439498901367,11.910717010498047,35.06917953491211,21.59000015258789,9.84609317779541,28.335037231445312,15.910055160522461,47.0,29.57325553894043,13.46452522277832,23.446048736572266
