"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"30.05.2019","17.040,82","16.910,54","17.165,20","16.897,26","-","0,77%"
"29.05.2019","16.910,38","17.212,49","17.212,49","16.879,64","-","-1,76%"
"28.05.2019","17.212,67","17.141,21","17.313,00","17.090,98","-","0,41%"
"27.05.2019","17.141,56","17.049,86","17.262,94","17.049,86","-","0,54%"
"24.05.2019","17.049,61","17.122,60","17.288,48","17.036,81","-","-0,42%"
"23.05.2019","17.121,85","17.300,15","17.415,34","17.108,61","-","-1,04%"
"22.05.2019","17.301,60","17.159,02","17.394,50","17.159,02","-","0,84%"
"21.05.2019","17.156,90","17.039,43","17.321,90","17.039,43","-","0,69%"
"20.05.2019","17.039,02","16.793,92","17.145,99","16.791,90","-","1,46%"
"17.05.2019","16.793,51","16.616,38","16.983,70","16.571,52","-","1,07%"
"16.05.2019","16.616,47","16.642,87","16.788,57","16.510,66","-","-0,16%"
"15.05.2019","16.643,70","16.767,73","16.767,73","16.403,96","-","-0,74%"
"14.05.2019","16.767,73","16.538,68","16.767,73","16.538,68","-","1,38%"
"13.05.2019","16.538,68","16.965,88","16.965,88","16.503,60","-","-2,53%"
"10.05.2019","16.967,29","17.285,69","17.303,38","16.936,79","-","-1,84%"
"09.05.2019","17.285,39","17.211,29","17.328,08","17.072,46","-","0,43%"
"08.05.2019","17.211,99","17.064,20","17.281,64","17.064,20","-","0,87%"
"07.05.2019","17.063,96","17.263,53","17.263,53","16.839,07","-","-1,16%"
"06.05.2019","17.263,56","17.328,44","17.328,44","17.097,66","-","-0,38%"
"03.05.2019","17.329,59","17.175,96","17.363,73","17.175,96","-","0,88%"
"02.05.2019","17.178,71","17.372,58","17.372,58","17.159,73","-","-1,12%"
"30.04.2019","17.372,58","17.361,91","17.430,27","17.222,81","-","0,08%"
"29.04.2019","17.358,23","17.313,56","17.450,97","17.313,56","-","0,27%"
"26.04.2019","17.311,64","17.496,14","17.500,51","17.203,20","-","-1,05%"
"25.04.2019","17.495,46","17.011,55","17.495,46","16.947,42","-","2,84%"
"24.04.2019","17.011,78","17.146,47","17.162,96","16.883,64","-","-0,78%"
"23.04.2019","17.146,20","16.878,42","17.231,64","16.878,42","-","1,59%"
"22.04.2019","16.877,51","16.716,05","16.950,68","16.706,72","-","0,97%"
"18.04.2019","16.716,05","16.800,95","16.877,16","16.697,60","-","-0,47%"
"17.04.2019","16.794,87","16.945,07","17.040,29","16.735,12","-","-0,88%"
"16.04.2019","16.944,68","16.659,41","17.132,11","16.639,80","-","1,71%"
"15.04.2019","16.659,51","16.568,90","16.689,09","16.567,09","-","0,55%"
"12.04.2019","16.569,07","16.554,88","16.712,04","16.402,49","-","0,04%"
"11.04.2019","16.562,63","16.722,90","16.781,42","16.540,83","-","-0,96%"
"10.04.2019","16.722,44","16.793,37","16.854,91","16.643,99","-","-0,41%"
"09.04.2019","16.790,78","16.908,23","16.908,28","16.669,09","-","-0,70%"
"08.04.2019","16.908,59","16.869,32","16.910,14","16.798,67","-","0,23%"
"05.04.2019","16.869,69","16.707,33","16.973,14","16.707,33","-","0,97%"
"04.04.2019","16.706,83","16.562,61","16.725,95","16.509,43","-","0,87%"
"03.04.2019","16.561,92","16.671,57","16.817,36","16.485,08","-","-0,66%"
"02.04.2019","16.671,22","16.775,86","16.897,23","16.610,14","-","-0,63%"
"01.04.2019","16.776,54","16.522,16","16.786,20","16.522,16","-","1,60%"
"29.03.2019","16.512,96","16.370,03","16.622,66","16.370,03","-","0,93%"
"28.03.2019","16.360,46","16.054,55","16.451,21","16.033,07","-","1,91%"
"27.03.2019","16.054,55","16.461,07","16.461,07","16.054,55","-","-2,47%"
"26.03.2019","16.461,07","16.118,28","16.501,64","16.118,28","-","2,14%"
"25.03.2019","16.115,48","16.189,09","16.252,82","16.045,37","-","-0,46%"
"22.03.2019","16.189,32","16.546,38","16.546,38","16.138,82","-","-2,16%"
"21.03.2019","16.546,81","16.666,31","16.709,60","16.358,69","-","-0,72%"
"20.03.2019","16.666,65","16.870,50","16.906,27","16.616,91","-","-1,21%"
"19.03.2019","16.870,59","17.042,59","17.137,01","16.868,33","-","-1,01%"
"18.03.2019","17.042,47","16.706,22","17.042,47","16.706,22","-","2,01%"
"15.03.2019","16.706,36","16.475,41","16.747,33","16.474,11","-","1,40%"
"14.03.2019","16.475,92","16.517,14","16.541,42","16.403,01","-","-0,25%"
"13.03.2019","16.517,14","16.401,40","16.553,47","16.381,87","-","0,73%"
"12.03.2019","16.398,21","16.493,37","16.576,21","16.378,18","-","-0,57%"
"11.03.2019","16.492,70","16.235,11","16.513,37","16.235,11","-","1,59%"
"08.03.2019","16.234,77","16.222,56","16.242,65","16.035,39","-","0,08%"
"07.03.2019","16.222,56","16.235,03","16.269,62","16.092,77","-","-0,08%"
"06.03.2019","16.234,86","16.427,93","16.466,71","16.234,86","-","-1,18%"
"01.03.2019","16.427,93","16.378,24","16.536,67","16.340,03","-","0,30%"
"28.02.2019","16.378,04","16.762,81","16.799,45","16.376,65","-","-2,29%"
"27.02.2019","16.762,61","16.937,42","16.938,52","16.728,43","-","-1,03%"
"26.02.2019","16.937,42","16.876,22","17.024,20","16.874,86","-","0,37%"
"25.02.2019","16.875,06","16.829,34","16.932,51","16.816,94","-","0,24%"
"22.02.2019","16.833,89","16.668,86","16.833,89","16.649,99","-","0,99%"
"21.02.2019","16.668,86","16.662,44","16.766,89","16.554,93","-","0,05%"
"20.02.2019","16.661,08","16.779,06","16.920,71","16.660,79","-","-0,70%"
"19.02.2019","16.778,72","16.673,06","16.842,61","16.673,06","-","0,64%"
"18.02.2019","16.672,63","16.749,43","16.752,06","16.618,45","-","-0,46%"
"15.02.2019","16.749,43","16.737,35","16.823,94","16.671,84","-","0,08%"
"14.02.2019","16.735,87","16.607,61","16.756,11","16.403,31","-","0,78%"
"13.02.2019","16.607,15","16.707,45","16.807,68","16.533,88","-","-0,59%"
"12.02.2019","16.705,99","16.719,59","16.893,81","16.678,04","-","-0,08%"
"11.02.2019","16.719,35","16.719,93","16.797,67","16.570,13","-","-0,01%"
"08.02.2019","16.720,47","16.799,34","16.895,81","16.532,80","-","-0,47%"
"07.02.2019","16.800,15","16.756,02","16.901,62","16.705,20","-","0,26%"
"06.02.2019","16.755,99","17.279,26","17.279,26","16.755,99","-","-3,03%"
"05.02.2019","17.279,26","17.089,41","17.329,69","17.075,54","-","1,11%"
"04.02.2019","17.089,43","16.932,38","17.120,99","16.876,59","-","0,93%"
"01.02.2019","16.932,15","16.736,24","16.935,32","16.734,07","-","1,17%"
"31.01.2019","16.736,24","16.978,37","17.108,59","16.736,24","-","-1,42%"
"30.01.2019","16.978,01","16.811,41","17.065,51","16.811,41","-","0,99%"
"29.01.2019","16.811,27","16.914,15","17.061,95","16.811,27","-","-0,61%"
"28.01.2019","16.913,82","16.715,30","16.939,29","16.513,84","-","1,19%"
"24.01.2019","16.715,30","16.442,19","16.715,30","16.442,19","-","1,66%"
"23.01.2019","16.441,84","16.294,89","16.511,05","16.294,89","-","0,91%"
"22.01.2019","16.294,03","16.573,84","16.643,42","16.248,98","-","-1,69%"
"21.01.2019","16.573,84","16.439,71","16.577,66","16.278,42","-","0,82%"
"18.01.2019","16.439,71","16.333,89","16.442,71","16.306,95","-","0,67%"
"17.01.2019","16.330,63","16.272,28","16.378,13","16.136,71","-","0,36%"
"16.01.2019","16.272,28","16.127,73","16.272,56","16.086,70","-","0,90%"
"15.01.2019","16.127,73","16.063,00","16.193,52","16.048,78","-","0,40%"
"14.01.2019","16.063,00","15.953,11","16.102,98","15.872,02","-","0,69%"
"11.01.2019","15.953,11","15.867,22","16.027,54","15.866,98","-","0,54%"
"10.01.2019","15.866,86","15.792,48","15.893,46","15.684,49","-","0,47%"
"09.01.2019","15.792,48","15.523,54","15.811,57","15.523,54","-","1,73%"
"08.01.2019","15.523,34","15.506,97","15.633,72","15.484,10","-","0,11%"
"07.01.2019","15.506,97","15.630,03","15.672,96","15.455,14","-","-0,79%"
"04.01.2019","15.630,03","15.521,98","15.733,01","15.388,66","-","0,78%"
"03.01.2019","15.509,26","15.506,18","15.532,53","15.251,40","-","0,02%"
"02.01.2019","15.506,53","15.095,21","15.592,21","15.059,81","-","2,72%"
