Date,ALSO3.SA,EZTC3.SA,CYRE3.SA,LAVV3.SA,EVEN3.SA,CURY3.SA,BRPR3.SA,MTRE3.SA,JHSF3.SA,TEND3.SA,TCSA3.SA,BRML3.SA,MULT3.SA,PLPL3.SA,VIVR3.SA,MRVE3.SA,HBOR3.SA,DIRR3.SA,IGTI11.SA,LOGG3.SA,TRIS3.SA,SYNE3.SA,GFSA3.SA
2020-11-09,27.58629035949707,37.99220275878906,23.565963745117188,6.94106388092041,10.570033073425293,10.613387107849121,9.64512825012207,13.169930458068848,6.947266101837158,29.973526000976562,8.800000190734863,10.140000343322754,23.434310913085938,8.263554573059082,1.2241050004959106,18.63185691833496,9.99321460723877,11.875704765319824,,35.399314880371094,11.593818664550781,14.680000305175781,4.159999847412109
2020-11-10,27.06074333190918,38.177337646484375,23.939159393310547,7.249555587768555,10.524075508117676,10.145010948181152,9.390795707702637,13.453765869140625,6.8105082511901855,30.08216094970703,8.890000343322754,10.039999961853027,22.975563049316406,8.457991600036621,1.2241050004959106,19.064485549926758,10.321349143981934,11.942316055297852,,35.01558303833008,11.70116901397705,14.6899995803833,4.079999923706055
2020-11-11,26.644271850585938,37.846038818359375,23.775320053100586,7.12252950668335,10.321866035461426,10.163747787475586,9.429924011230469,13.387537002563477,6.8652119636535645,29.6153507232666,8.649999618530273,10.050000190734863,22.583715438842773,8.166336059570312,1.2042009830474854,18.699155807495117,10.102592468261719,11.818611145019531,,35.140296936035156,11.486469268798828,14.520000457763672,4.130000114440918
2020-11-12,25.58325958251953,36.686492919921875,22.555606842041016,6.9955034255981445,10.064508438110352,9.929559707641602,9.273409843444824,13.0090913772583,6.6646342277526855,28.91022300720215,8.300000190734863,9.600000381469727,21.97205352783203,8.010787010192871,1.1942490339279175,17.90119743347168,9.62530517578125,11.437979698181152,,34.42079544067383,11.330322265625,14.050000190734863,3.9800000190734863
2020-11-13,25.761747360229492,38.635311126708984,23.47494125366211,7.031796932220459,10.661946296691895,9.929559707641602,9.4005765914917,13.302388191223145,6.919914722442627,29.923221588134766,9.0600004196167,9.600000381469727,21.455965042114258,8.244111061096191,1.18429696559906,19.151010513305664,10.351180076599121,11.904253005981445,,35.274600982666016,11.505986213684082,14.100000381469727,4.179999828338623
2020-11-16,26.079057693481445,39.28816604614258,23.911853790283203,6.922917366027832,10.900918960571289,10.397933959960938,9.53752613067627,13.765984535217285,6.8560943603515625,30.57869529724121,9.109999656677246,9.800000190734863,21.714008331298828,7.923290729522705,1.1942490339279175,20.08356475830078,10.659428596496582,12.037473678588867,,35.78304672241211,11.505986213684082,14.300000190734863,4.349999904632568
2020-11-17,26.178218841552734,39.58048629760742,24.612735748291016,6.931990623474121,11.130703926086426,10.248054504394531,9.987502098083496,13.50107192993164,6.8652119636535645,29.595487594604492,9.300000190734863,9.789999961853027,22.067626953125,7.777463436126709,1.2141530513763428,19.3529052734375,10.788694381713867,11.771031379699707,,35.49524688720703,11.55478286743164,14.34000015258789,4.210000038146973
2020-11-18,25.137041091918945,38.43068313598633,23.584169387817383,6.804965019226074,10.799816131591797,9.760944366455078,9.78207778930664,13.330771446228027,6.7740397453308105,28.989675521850586,9.3100004196167,9.579999923706055,21.14057731628418,7.534417629241943,1.2241050004959106,18.891433715820312,10.937846183776855,11.599747657775879,,35.91735076904297,11.486469268798828,14.149999618530273,4.300000190734863
2020-11-19,24.730484008789062,38.54761505126953,24.194026947021484,6.804965019226074,11.075554847717285,9.882721900939941,10.036413192749023,13.340231895446777,6.7011027336120605,28.562625885009766,9.130000114440918,9.460000038146973,21.025890350341797,7.408033847808838,1.2141530513763428,18.58378791809082,11.027338027954102,11.866189956665039,,35.49524688720703,11.68165111541748,14.15999984741211,4.28000020980835
2020-11-23,24.740400314331055,37.846038818359375,23.74801254272461,6.6144256591796875,10.845771789550781,10.397933959960938,9.997283935546875,13.18885326385498,6.619049072265625,28.224958419799805,9.359999656677246,9.329999923706055,20.958988189697266,7.631635665893555,1.2141530513763428,19.08371353149414,10.838411331176758,11.599747657775879,,33.346343994140625,11.4181547164917,13.850000381469727,4.230000019073486
