"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"04.05.2022","737,92","724,42","739,04","699,25","-","1,84%"
"03.05.2022","724,60","726,07","732,46","714,42","-","-0,20%"
"02.05.2022","726,04","733,82","734,86","713,08","-","-1,05%"
"29.04.2022","733,76","740,09","775,57","733,76","-","-0,83%"
"28.04.2022","739,89","730,31","744,12","727,63","-","1,31%"
"27.04.2022","730,30","725,75","742,85","725,75","-","0,62%"
"26.04.2022","725,78","737,28","737,69","722,37","-","-1,56%"
"25.04.2022","737,28","730,70","739,25","713,38","-","0,88%"
"22.04.2022","730,88","753,61","753,61","727,37","-","-3,02%"
"20.04.2022","753,61","750,56","756,17","746,72","-","0,40%"
"19.04.2022","750,58","736,63","752,67","733,21","-","1,89%"
"18.04.2022","736,66","731,66","743,57","726,93","-","0,68%"
"14.04.2022","731,72","742,32","742,32","729,28","-","-1,43%"
"13.04.2022","742,32","739,16","749,00","732,84","-","0,43%"
"12.04.2022","739,14","738,88","758,62","732,61","-","0,04%"
"11.04.2022","738,84","751,05","751,05","734,27","-","-1,68%"
"08.04.2022","751,48","767,11","767,11","742,99","-","-2,04%"
"07.04.2022","767,11","768,89","775,07","761,81","-","-0,23%"
"06.04.2022","768,89","792,44","792,44","760,78","-","-2,97%"
"05.04.2022","792,42","810,05","816,63","791,33","-","-2,18%"
"04.04.2022","810,09","813,09","813,13","802,68","-","-0,37%"
"01.04.2022","813,09","785,92","813,46","785,73","-","3,47%"
"31.03.2022","785,82","795,87","805,46","784,15","-","-1,27%"
"30.03.2022","795,91","807,38","809,96","791,54","-","-1,42%"
"29.03.2022","807,36","793,91","816,62","793,75","-","1,78%"
"28.03.2022","793,27","799,95","802,65","785,36","-","-0,83%"
"25.03.2022","799,90","780,06","808,85","780,00","-","2,55%"
"24.03.2022","780,00","748,08","780,89","745,54","-","4,24%"
"23.03.2022","748,25","737,48","753,12","731,78","-","1,46%"
"22.03.2022","737,48","713,35","737,48","713,35","-","3,39%"
"21.03.2022","713,30","715,32","728,11","706,69","-","-0,28%"
"18.03.2022","715,32","680,34","718,80","672,50","-","5,13%"
"17.03.2022","680,40","683,36","683,74","665,29","-","-0,44%"
"16.03.2022","683,40","677,44","690,25","671,77","-","0,88%"
"15.03.2022","677,43","673,30","678,63","663,27","-","0,61%"
"14.03.2022","673,32","681,31","693,19","669,13","-","-1,16%"
"11.03.2022","681,23","719,19","722,46","677,16","-","-5,28%"
"10.03.2022","719,24","725,81","725,81","700,78","-","-0,91%"
"09.03.2022","725,85","691,37","728,26","691,35","-","4,99%"
"08.03.2022","691,34","682,41","706,63","675,88","-","1,31%"
"07.03.2022","682,38","714,78","715,17","682,38","-","-4,53%"
"04.03.2022","714,79","737,34","737,75","711,69","-","-3,06%"
"03.03.2022","737,36","731,08","749,88","730,22","-","0,86%"
"02.03.2022","731,10","743,30","743,50","730,62","-","-1,64%"
"25.02.2022","743,30","749,24","755,30","732,98","-","-0,79%"
"24.02.2022","749,24","751,46","758,51","716,45","-","-0,34%"
"23.02.2022","751,78","757,08","769,02","750,59","-","-0,70%"
"22.02.2022","757,08","746,39","768,74","746,39","-","1,43%"
"21.02.2022","746,42","773,11","773,25","743,72","-","-3,45%"
"18.02.2022","773,11","770,31","781,15","769,60","-","0,37%"
"17.02.2022","770,24","781,01","786,40","768,33","-","-1,38%"
"16.02.2022","781,01","782,72","788,98","775,41","-","-0,21%"
"15.02.2022","782,63","757,71","783,22","757,71","-","3,29%"
"14.02.2022","757,70","750,74","763,45","749,69","-","0,92%"
"11.02.2022","750,76","752,13","775,62","746,39","-","-0,18%"
"10.02.2022","752,14","758,76","766,30","748,10","-","-0,87%"
"09.02.2022","758,76","751,49","765,23","747,33","-","0,97%"
"08.02.2022","751,49","758,90","760,94","748,37","-","-0,98%"
"07.02.2022","758,93","755,05","761,69","748,34","-","0,51%"
"04.02.2022","755,05","779,49","779,50","745,69","-","-3,14%"
"03.02.2022","779,49","775,76","795,90","773,15","-","0,48%"
"02.02.2022","775,76","787,55","800,59","770,32","-","-1,50%"
"01.02.2022","787,55","798,72","804,13","782,76","-","-1,40%"
"31.01.2022","798,74","784,61","798,74","780,52","-","1,80%"
"28.01.2022","784,61","790,37","790,37","777,81","-","-0,74%"
"27.01.2022","790,42","777,38","797,68","777,38","-","1,68%"
"26.01.2022","777,33","763,09","793,32","763,07","-","1,89%"
"25.01.2022","762,94","733,91","768,26","728,84","-","3,96%"
"24.01.2022","733,91","743,30","746,12","725,29","-","-1,26%"
"21.01.2022","743,30","727,11","745,68","719,99","-","2,23%"
"20.01.2022","727,11","695,63","730,90","695,54","-","4,53%"
"19.01.2022","695,63","670,26","697,37","670,25","-","3,78%"
"18.01.2022","670,27","677,73","681,71","667,90","-","-1,10%"
"17.01.2022","677,73","684,98","693,19","669,14","-","-1,06%"
"14.01.2022","684,99","666,40","685,02","663,54","-","2,78%"
"13.01.2022","666,46","664,27","669,08","654,49","-","0,33%"
"12.01.2022","664,25","635,94","665,53","635,86","-","4,45%"
"11.01.2022","635,94","623,49","639,13","618,75","-","2,00%"
"10.01.2022","623,47","635,42","635,42","614,14","-","-1,88%"
"07.01.2022","635,43","635,37","642,11","619,91","-","0,01%"
"06.01.2022","635,37","641,43","647,33","630,59","-","-0,94%"
"05.01.2022","641,41","672,31","672,59","640,28","-","-4,59%"
"04.01.2022","672,28","685,60","687,06","666,99","-","-1,93%"
"03.01.2022","685,51","724,43","729,59","685,35","-","-5,35%"
"30.12.2021","724,26","714,07","728,93","710,41","-","1,43%"
"29.12.2021","714,03","718,20","731,86","706,36","-","-0,59%"
"28.12.2021","718,25","705,91","719,85","705,40","-","1,75%"
"27.12.2021","705,91","695,81","721,23","695,81","-","1,45%"
"23.12.2021","695,80","698,73","702,16","691,31","-","-0,42%"
"22.12.2021","698,73","698,43","704,61","688,19","-","0,06%"
"21.12.2021","698,28","705,49","707,63","689,01","-","-1,02%"
"20.12.2021","705,49","735,16","735,16","705,49","-","-4,05%"
"17.12.2021","735,28","718,33","737,02","705,57","-","2,36%"
"16.12.2021","718,31","724,57","737,71","715,09","-","-0,86%"
"15.12.2021","724,57","720,16","727,80","707,95","-","0,64%"
"14.12.2021","719,99","741,78","751,48","716,06","-","-2,93%"
"13.12.2021","741,75","755,90","756,36","741,75","-","-1,87%"
"10.12.2021","755,90","724,29","757,64","724,29","-","4,39%"
"09.12.2021","724,14","746,02","746,84","718,85","-","-2,94%"
"08.12.2021","746,11","713,92","747,99","707,56","-","4,51%"
"07.12.2021","713,92","732,45","745,38","713,14","-","-2,51%"
"06.12.2021","732,31","716,60","737,68","712,91","-","2,20%"
"03.12.2021","716,56","690,69","730,86","690,66","-","3,75%"
"02.12.2021","690,68","662,39","691,01","662,32","-","4,28%"
"01.12.2021","662,35","680,45","704,34","661,99","-","-2,67%"
"30.11.2021","680,49","691,53","691,53","662,15","-","-1,63%"
"29.11.2021","691,77","700,37","709,97","688,40","-","-1,23%"
"26.11.2021","700,35","733,34","733,34","685,18","-","-4,52%"
"25.11.2021","733,53","709,40","733,53","709,40","-","3,40%"
"24.11.2021","709,40","707,36","720,37","698,02","-","0,29%"
"23.11.2021","707,36","712,01","713,21","696,76","-","-0,64%"
"22.11.2021","711,95","733,28","739,10","705,55","-","-2,86%"
"19.11.2021","732,90","719,03","744,00","717,55","-","1,92%"
"18.11.2021","719,08","710,77","735,25","710,26","-","1,18%"
"17.11.2021","710,69","723,60","738,26","699,59","-","-1,78%"
"16.11.2021","723,57","753,46","761,63","719,81","-","-3,96%"
"12.11.2021","753,39","764,14","775,36","747,74","-","-1,41%"
"11.11.2021","764,15","747,67","783,42","747,67","-","2,23%"
"10.11.2021","747,47","725,95","760,44","722,79","-","2,97%"
"09.11.2021","725,94","706,63","734,28","706,63","-","2,74%"
"08.11.2021","706,55","722,02","722,02","701,78","-","-2,14%"
"05.11.2021","722,01","701,45","727,52","701,45","-","2,94%"
"04.11.2021","701,42","713,20","724,81","693,25","-","-1,65%"
"03.11.2021","713,22","687,92","723,20","680,62","-","3,68%"
