Date,HYPE3.SA,SMFT3.SA,RENT3.SA,EGIE3.SA,PETR3.SA,BBSE3.SA,ITUB3.SA,TIMS3.SA,LREN3.SA,PRIO3.SA,SBSP3.SA,GGBR4.SA,SANB11.SA,CXSE3.SA,WEGE3.SA,DASA3.SA,HAPV3.SA,USIM3.SA,CPLE3.SA,JBSS3.SA,CSAN3.SA,VBBR3.SA,AURE3.SA,CMIG3.SA,VALE3.SA,RDOR3.SA,VAMO3.SA,BBDC3.SA,EQTL3.SA,ITSA4.SA,BBAS3.SA,PSSA3.SA,BPAC11.SA,CMIG4.SA,LCAM3.SA,MGLU3.SA,MRFG3.SA,TRPL4.SA,VIVT3.SA,ELET3.SA,TOTS3.SA,BRKM5.SA,ELET6.SA,SUZB3.SA,CSNA3.SA,RAIL3.SA,ASAI3.SA,RADL3.SA,B3SA3.SA,BPAN4.SA,CPLE6.SA,UGPA3.SA,ALPA4.SA,BRFS3.SA,SMTO3.SA,BRAP4.SA,AMER3.SA,ENGI11.SA,USIM5.SA,CCRO3.SA,BBDC4.SA,TAEE11.SA,ENEV3.SA,NTCO3.SA,BIDI11.SA,ABEV3.SA,ITUB4.SA,KLBN11.SA,CRFB3.SA,CMIN3.SA,NEOE3.SA,PETR4.SA,CPFE3.SA
2019-03-25,23.095083236694336,,30.057910919189453,34.24673080444336,23.685640335083008,21.126720428466797,26.996076583862305,12.180000305175781,36.32236862182617,3.859999895095825,37.86550521850586,12.871615409851074,36.81687545776367,,8.61235237121582,27.878217697143555,5.8344244956970215,10.758008003234863,2.5114293098449707,12.536598205566406,9.45787525177002,23.799999237060547,,9.02955150604248,40.16448974609375,,,19.766300201416016,14.964253425598145,9.93749713897705,40.69972610473633,20.200183868408203,7.514746189117432,7.270995140075684,12.233386039733887,5.250892639160156,4.8634114265441895,14.41191577911377,33.64468765258789,28.067914962768555,12.327594757080078,41.03004455566406,28.943254470825195,45.089881896972656,12.637770652770996,18.549999237060547,,12.998907089233398,8.855167388916016,3.0292043685913086,2.7848057746887207,22.926393508911133,15.0685453414917,21.850000381469727,16.410160064697266,18.176652908325195,40.712764739990234,40.29999923706055,9.27513599395752,10.554920196533203,21.968393325805664,18.610036849975586,4.587500095367432,,,15.021919250488281,30.895265579223633,15.6017427444458,18.34065818786621,,,21.505741119384766,23.292041778564453
2019-03-26,22.92487144470215,,30.290056228637695,34.78389358520508,24.67479705810547,20.951066970825195,26.93233871459961,12.289999961853027,36.57304763793945,3.9240000247955322,38.83785629272461,13.191892623901367,36.95934295654297,,8.593279838562012,27.878217697143555,5.969971656799316,10.758008003234863,2.526775360107422,13.12696361541748,9.516606330871582,24.649999618530273,,9.131307601928711,40.7562141418457,,,19.831283569335938,15.100800514221191,9.995659828186035,41.65806579589844,20.54326057434082,7.796576499938965,7.332700729370117,12.280200004577637,5.356450080871582,4.971672058105469,14.455198287963867,34.36992263793945,29.29283905029297,12.655247688293457,41.334564208984375,30.127042770385742,45.06086730957031,13.435053825378418,18.43000030517578,,12.946075439453125,9.078730583190918,3.112833023071289,2.8453450202941895,22.733417510986328,15.157416343688965,22.34000015258789,16.142019271850586,18.52196502685547,41.720947265625,40.880001068115234,9.293269157409668,10.609092712402344,22.111831665039062,18.65526008605957,4.650000095367432,,,15.449295997619629,31.217103958129883,15.638604164123535,18.607664108276367,,,22.52046012878418,23.613309860229492
2019-03-27,22.906951904296875,,29.234317779541016,34.04012680053711,23.531085968017578,20.72749900817871,26.22215461730957,11.699999809265137,35.449317932128906,3.8499999046325684,37.398033142089844,12.681180000305176,35.291561126708984,,8.32146167755127,27.878217697143555,5.7912068367004395,10.28190803527832,2.417048931121826,12.69287109375,9.166396141052246,23.399999618530273,,8.665369987487793,40.20501708984375,,,19.203096389770508,14.580793380737305,9.497125625610352,39.35127639770508,20.03806495666504,7.336183071136475,6.823629379272461,11.795010566711426,5.095893383026123,4.771805763244629,14.193610191345215,33.73139953613281,27.175579071044922,12.463846206665039,40.012306213378906,28.363277435302734,45.902137756347656,12.74803352355957,17.950000762939453,,12.6209716796875,8.67609691619873,3.0663726329803467,2.6667540073394775,21.886211395263672,14.772308349609375,21.940000534057617,15.730873107910156,18.2600040435791,38.70628356933594,40.029998779296875,8.604207038879395,10.202788352966309,21.346792221069336,18.165321350097656,4.474999904632568,,,15.040105819702148,30.15966796875,15.813699722290039,17.99999237060547,,,21.505741119384766,23.467973709106445
2019-03-28,23.20258331298828,,30.16564178466797,35.25495910644531,23.925203323364258,20.99897003173828,26.95964813232422,11.770000457763672,36.564395904541016,3.7980000972747803,38.33298110961914,12.880270957946777,36.230220794677734,,8.607583045959473,27.878217697143555,6.001402854919434,10.336841583251953,2.417048931121826,13.430829048156738,9.168571472167969,24.139999389648438,,8.783194541931152,39.96183776855469,,,20.03705596923828,14.777199745178223,10.01227855682373,40.72517776489258,20.25296401977539,7.3555450439453125,7.003602981567383,11.842190742492676,5.180521488189697,4.980000019073486,14.4890718460083,34.488162994384766,29.11437225341797,12.781769752502441,41.1903190612793,29.594738006591797,44.86747741699219,13.299345970153809,18.639999389648438,,12.75241756439209,8.898061752319336,3.047788619995117,2.7166988849639893,22.309814453125,14.871054649353027,22.600000381469727,15.990073204040527,18.2064208984375,40.979637145996094,40.77000045776367,8.776473045349121,10.645209312438965,22.43060302734375,18.632646560668945,4.557499885559082,,,15.231061935424805,31.355024337768555,15.896638870239258,18.423519134521484,,,22.07209587097168,23.521516799926758
2019-03-29,23.20258331298828,,30.789628982543945,35.29627990722656,24.072031021118164,21.17462921142578,27.178163528442383,11.789999961853027,37.86101150512695,3.7799999713897705,39.26793670654297,13.105331420898438,36.632503509521484,,8.583740234375,27.878217697143555,6.042656898498535,10.666449546813965,2.463088035583496,13.821513175964355,9.277332305908203,23.149999618530273,,8.943862915039062,41.28309631347656,,,20.497377395629883,14.964253425598145,9.954113960266113,41.3188362121582,20.29443359375,7.716976642608643,7.147583961486816,12.263665199279785,5.243006706237793,4.980000019073486,14.517305374145508,34.68524932861328,29.76334571838379,12.781769752502441,40.789634704589844,30.07937240600586,45.01251983642578,13.782804489135742,19.149999618530273,,12.811277389526367,8.911935806274414,3.0292043685913086,2.7545361518859863,22.12154769897461,15.187039375305176,22.649999618530273,16.392284393310547,18.9923095703125,41.730831146240234,40.279998779296875,9.102869987487793,10.600064277648926,22.813125610351562,18.723100662231445,4.625,,,15.30380630493164,31.658456802368164,15.657033920288086,18.49717903137207,,,22.07209587097168,23.314987182617188
2019-04-01,23.55196762084961,,30.7710018157959,35.808658599853516,23.85565185546875,21.06284523010254,27.0096435546875,11.800000190734863,37.85237121582031,3.875999927520752,39.41752624511719,13.919005393981934,37.37000274658203,,8.617120742797852,27.878217697143555,6.0583720207214355,10.886188507080078,2.4669246673583984,14.090649604797363,9.486152648925781,23.450000762939453,,8.734993934631348,42.63677215576172,,,20.53528594970703,14.964253425598145,9.954113960266113,41.725914001464844,20.6900634765625,7.792273998260498,7.142441749572754,12.581344604492188,5.195687294006348,5.038294315338135,14.592581748962402,34.65370559692383,30.21762466430664,12.733108520507812,41.45476531982422,30.865917205810547,46.28892517089844,14.351079940795898,18.729999542236328,,12.671979904174805,9.039565086364746,3.0570802688598633,2.73940110206604,22.16861343383789,15.196914672851562,23.0,16.436973571777344,19.641265869140625,41.51337814331055,40.47999954223633,9.266068458557129,10.600064277648926,22.995885848999023,18.753244400024414,4.650000095367432,,,15.294713973999023,31.423879623413086,16.071731567382812,18.50638771057129,,,22.02490234375,22.71834373474121
2019-04-02,23.39967155456543,,30.873451232910156,35.12273406982422,23.95611572265625,21.757490158081055,26.781898498535156,11.670000076293945,37.40287780761719,3.880000114440918,37.7813606262207,13.919005393981934,36.867156982421875,,8.702958106994629,27.976037979125977,6.11141300201416,10.54742431640625,2.4385337829589844,13.769421577453613,9.359990119934082,23.479999542236328,,8.178010940551758,41.85050964355469,,,20.352554321289062,15.02410888671875,9.862717628479004,41.361236572265625,20.655132293701172,7.787970542907715,6.941897869110107,12.54989242553711,5.0397772789001465,4.921705722808838,14.41191577911377,34.842899322509766,29.02513885498047,12.652005195617676,39.8279914855957,29.674182891845703,46.462974548339844,14.31714916229248,19.15999984741211,,12.885828971862793,9.061762809753418,3.0570802688598633,2.721996545791626,21.881505966186523,15.048794746398926,22.950000762939453,16.79449462890625,19.11138343811035,40.811607360839844,40.70000076293945,8.79460620880127,10.68132495880127,22.7029972076416,18.692943572998047,4.699999809265137,,,15.249249458312988,30.92715072631836,16.329763412475586,18.534008026123047,,,22.25301742553711,22.56536102294922
2019-04-03,23.328001022338867,,29.746543884277344,35.816917419433594,23.45380973815918,22.188650131225586,26.42664337158203,11.770000457763672,37.34236526489258,3.799999952316284,38.15534210205078,13.849754333496094,36.64087677001953,,8.807869911193848,27.976037979125977,5.924789905548096,10.55657958984375,2.429326295852661,13.543694496154785,9.594915390014648,23.899999618530273,,8.360100746154785,41.97209167480469,,,20.092453002929688,14.874466896057129,9.763010025024414,40.920230865478516,21.023832321166992,7.921356201171875,7.039597988128662,12.345443725585938,5.128348350524902,4.91337776184082,14.51353931427002,34.117671966552734,28.765554428100586,13.044543266296387,39.0266227722168,29.316667556762695,45.3509635925293,14.529195785522461,18.84000015258789,,12.85051441192627,8.756559371948242,3.047788619995117,2.7023210525512695,21.556739807128906,14.880928039550781,23.0,16.714052200317383,19.2006893157959,40.376705169677734,40.65999984741211,8.785539627075195,10.545890808105469,22.44784164428711,18.594959259033203,4.675000190734863,,,15.312899589538574,30.65116310119629,16.053300857543945,18.55242156982422,,,21.663063049316406,22.33588218688965
2019-04-04,23.444461822509766,,29.709293365478516,36.23012924194336,24.226585388183594,22.356319427490234,26.827451705932617,12.300000190734863,38.033897399902344,3.7880001068115234,38.59477233886719,14.022878646850586,37.537620544433594,,8.970009803771973,27.976037979125977,5.7558465003967285,10.574892044067383,2.4554147720336914,13.699966430664062,9.557936668395996,24.799999237060547,,8.499347686767578,42.28011703491211,,,20.417577743530273,15.170010566711426,9.804557800292969,41.41212463378906,20.77544593811035,8.282787322998047,7.188721656799316,12.26681137084961,5.126226425170898,5.1881937980651855,14.904983520507812,34.60641098022461,29.33340072631836,13.699851036071777,39.146827697753906,30.063486099243164,43.93918228149414,14.401968955993652,18.889999389648438,,13.213468551635742,9.08396053314209,3.038496255874634,2.7545361518859863,22.215679168701172,15.09816837310791,23.559999465942383,16.839181900024414,19.53409767150879,40.60403823852539,40.060001373291016,8.776473045349121,11.123747825622559,23.02832794189453,18.670333862304688,4.625,,,15.749371528625488,31.11111831665039,15.537236213684082,18.63528823852539,,,22.39460563659668,22.17524528503418
2019-04-05,23.740097045898438,,29.690664291381836,36.37062072753906,24.767528533935547,22.603837966918945,27.191837310791016,12.449999809265137,38.033897399902344,3.7780001163482666,37.790706634521484,13.650664329528809,38.33380126953125,,9.093995094299316,27.976037979125977,5.647801399230957,10.593202590942383,2.521404266357422,14.411877632141113,10.00603199005127,24.510000228881836,,8.563613891601562,42.13420867919922,,,20.528112411499023,15.48799991607666,10.02889633178711,41.64958953857422,21.345964431762695,8.14294719696045,7.224714756011963,12.26681137084961,5.156254768371582,5.5462870597839355,15.28136920928955,35.079383850097656,29.000804901123047,13.495471954345703,39.050662994384766,29.801298141479492,43.70711135864258,14.257779121398926,18.5,,13.5077543258667,9.128352165222168,3.0199124813079834,2.8264265060424805,22.12154769897461,15.779510498046875,23.81999969482422,16.758739471435547,19.23641014099121,40.72264862060547,40.720001220703125,8.740206718444824,11.123747825622559,23.219697952270508,19.182886123657227,4.847499847412109,,,15.858491897583008,31.782644271850586,15.620177268981934,18.4143123626709,,,22.638450622558594,22.51946449279785
2019-04-08,23.292171478271484,,29.206377029418945,36.61027908325195,25.300748825073242,22.555931091308594,27.055192947387695,12.479999542236328,37.005252838134766,3.75,37.99639892578125,13.719913482666016,38.3067626953125,,8.941396713256836,27.976037979125977,5.500466346740723,10.455866813659668,2.538285255432129,14.976200103759766,10.066937446594238,23.899999618530273,,8.884950637817383,43.27713394165039,,,20.599641799926758,15.42627239227295,10.020586967468262,41.717437744140625,21.652570724487305,8.170915603637695,7.37898063659668,11.905097961425781,5.057674884796143,5.662876605987549,15.507204055786133,35.58390808105469,28.108469009399414,13.579818725585938,38.89840316772461,28.768465042114258,43.89083480834961,14.546158790588379,18.170000076293945,,13.339030265808105,9.156099319458008,3.0106201171875,2.894533395767212,21.462604522705078,15.167289733886719,24.079999923706055,17.053693771362305,19.790103912353516,38.6963996887207,40.27000045776367,8.604207038879395,11.367530822753906,23.251602172851562,19.424083709716797,4.824999809265137,,,15.776651382446289,31.589460372924805,15.96114444732666,18.55242156982422,,,23.008155822753906,22.427669525146484
2019-04-09,23.023414611816406,,28.49856948852539,35.4367790222168,25.076642990112305,22.11678695678711,26.927656173706055,12.359999656677246,36.7718505859375,3.6019999980926514,37.3699836730957,13.503510475158691,37.843101501464844,,8.826946258544922,27.976037979125977,5.520112037658691,10.345998764038086,2.5121963024139404,14.672333717346191,9.7885103225708,23.6299991607666,,8.751059532165527,42.43412399291992,,,20.476099014282227,15.076485633850098,9.871026039123535,41.08985137939453,21.12862205505371,7.96653413772583,7.235000133514404,11.606290817260742,5.044630527496338,5.637892723083496,15.160926818847656,33.975772857666016,26.98900032043457,13.534402847290039,38.23326873779297,27.807132720947266,43.223628997802734,14.181446075439453,18.030000686645508,,13.203658103942871,8.88418960571289,2.9548680782318115,2.8748579025268555,21.2884578704834,14.841429710388184,24.469999313354492,17.330774307250977,19.4626522064209,37.559722900390625,39.65999984741211,8.522607803344727,11.349472045898438,23.162288665771484,19.303483963012695,4.900000095367432,,,16.0858211517334,31.414682388305664,15.629389762878418,18.32224464416504,,,22.937360763549805,22.182893753051758
2019-04-10,22.65611457824707,,29.41126823425293,35.33760070800781,24.937541961669922,22.02097511291504,26.709028244018555,12.40999984741211,36.901519775390625,3.7839999198913574,37.398033142089844,13.44291877746582,38.053855895996094,,8.741108894348145,27.976037979125977,5.5594000816345215,10.391777992248535,2.4937808513641357,14.854652404785156,10.0712890625,23.399999618530273,,9.158085823059082,41.95587921142578,,,20.287527084350586,14.964253425598145,9.821170806884766,41.395164489746094,20.624082565307617,8.173067092895508,7.543529987335205,11.659759521484375,5.117125988006592,5.662876605987549,15.288900375366211,33.889060974121094,27.532514572143555,13.586307525634766,38.1611442565918,28.72079849243164,41.70547866821289,13.66405963897705,18.15999984741211,,13.056513786315918,8.91748332977295,2.9920361042022705,2.8302104473114014,21.42495346069336,14.920425415039062,24.979999542236328,17.464845657348633,19.284040451049805,36.225364685058594,39.900001525878906,8.540740966796875,11.241124153137207,22.830577850341797,19.401472091674805,4.900000095367432,,,15.958515167236328,31.359495162963867,15.122542381286621,18.44193458557129,,,22.638450622558594,22.182893753051758
2019-04-11,22.6113224029541,,29.616161346435547,34.70952606201172,24.61297607421875,21.805397033691406,26.36286735534668,12.369999885559082,36.21864318847656,3.625999927520752,37.398033142089844,13.14861011505127,37.48902893066406,,8.69342041015625,27.976037979125977,5.6222639083862305,10.144572257995605,2.446974277496338,14.663651466369629,9.7885103225708,22.940000534057617,,9.045619010925293,41.980201721191406,,,20.07294273376465,14.870725631713867,9.696537017822266,41.005043029785156,20.810373306274414,8.024621963500977,7.435544013977051,11.870497703552246,5.0352277755737305,5.596253395080566,15.05553913116455,33.88117980957031,26.80242156982422,13.673898696899414,39.47538375854492,28.44272804260254,41.47340774536133,13.231492042541504,18.049999237060547,,12.948610305786133,8.717717170715332,2.973452091217041,2.7848057746887207,20.9589900970459,15.058670043945312,25.200000762939453,17.563159942626953,19.295948028564453,38.152774810791016,39.380001068115234,8.395675659179688,11.511994361877441,22.46697235107422,19.145198822021484,4.829999923706055,,,15.685720443725586,30.632774353027344,15.131755828857422,18.276206970214844,,,22.02490234375,21.754535675048828
