"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"08.09.2020","4.987,93","4.999,06","5.039,48","4.913,94","-","-0,22%"
"04.09.2020","4.998,70","4.993,02","5.029,85","4.858,98","-","0,15%"
"03.09.2020","4.991,21","5.108,71","5.144,29","4.949,91","-","-2,30%"
"02.09.2020","5.108,66","5.097,66","5.129,43","5.065,03","-","0,22%"
"01.09.2020","5.097,64","4.986,72","5.110,16","4.986,69","-","2,23%"
"31.08.2020","4.986,61","5.081,06","5.081,06","4.986,61","-","-1,86%"
"28.08.2020","5.081,08","5.000,16","5.090,05","4.999,41","-","1,64%"
"27.08.2020","4.998,99","4.988,48","5.044,20","4.956,86","-","0,21%"
"26.08.2020","4.988,43","5.033,22","5.065,06","4.906,43","-","-0,89%"
"25.08.2020","5.033,14","5.021,65","5.072,27","5.012,66","-","0,23%"
"24.08.2020","5.021,73","5.026,25","5.066,22","4.991,81","-","-0,09%"
"21.08.2020","5.026,20","4.980,70","5.026,22","4.940,90","-","0,89%"
"20.08.2020","4.981,99","4.963,33","4.996,39","4.873,32","-","0,37%"
"19.08.2020","4.963,45","5.028,72","5.044,76","4.947,99","-","-1,28%"
"18.08.2020","5.027,67","4.878,48","5.034,00","4.878,48","-","3,06%"
"17.08.2020","4.878,26","4.990,19","5.012,52","4.816,08","-","-2,26%"
"14.08.2020","4.991,01","4.933,64","4.997,02","4.924,37","-","1,16%"
"13.08.2020","4.933,62","4.965,73","5.058,85","4.913,78","-","-0,65%"
"12.08.2020","4.965,73","5.003,04","5.033,53","4.879,19","-","-0,75%"
"11.08.2020","5.003,01","5.009,84","5.078,17","4.999,53","-","-0,12%"
"10.08.2020","5.009,18","5.067,35","5.088,54","4.930,22","-","-1,15%"
"07.08.2020","5.067,28","5.095,85","5.126,00","5.033,01","-","-0,56%"
"06.08.2020","5.095,65","5.022,42","5.100,84","5.022,42","-","1,44%"
"05.08.2020","5.023,50","4.986,35","5.085,30","4.986,35","-","0,75%"
"04.08.2020","4.986,10","5.065,59","5.079,83","4.931,51","-","-1,58%"
"03.08.2020","5.065,93","5.061,57","5.095,66","5.009,09","-","0,09%"
"31.07.2020","5.061,51","5.189,87","5.223,39","5.052,35","-","-2,47%"
"30.07.2020","5.189,67","5.137,33","5.204,84","5.116,73","-","1,01%"
"29.07.2020","5.137,84","5.079,48","5.150,78","5.079,48","-","1,16%"
"28.07.2020","5.079,07","5.028,74","5.098,11","4.994,27","-","1,00%"
"27.07.2020","5.028,75","5.018,68","5.111,97","5.007,46","-","0,20%"
"24.07.2020","5.018,69","5.024,42","5.024,42","4.892,53","-","-0,11%"
"23.07.2020","5.024,42","5.167,29","5.209,28","5.012,71","-","-2,77%"
"22.07.2020","5.167,42","5.151,75","5.205,56","5.104,81","-","0,30%"
"21.07.2020","5.151,75","5.165,23","5.224,07","5.084,16","-","-0,26%"
"20.07.2020","5.165,21","5.047,88","5.165,42","5.039,09","-","2,34%"
"17.07.2020","5.047,31","4.917,05","5.049,37","4.917,05","-","2,65%"
"16.07.2020","4.916,85","4.955,57","4.955,57","4.875,37","-","-0,78%"
"15.07.2020","4.955,75","4.898,86","4.972,57","4.898,86","-","1,17%"
"14.07.2020","4.898,48","4.886,16","4.925,04","4.826,12","-","0,25%"
"13.07.2020","4.886,17","5.008,08","5.052,07","4.886,17","-","-2,43%"
"10.07.2020","5.008,08","4.962,30","5.017,49","4.956,29","-","0,92%"
"09.07.2020","4.962,30","4.920,54","4.970,02","4.904,27","-","0,85%"
"08.07.2020","4.920,36","4.847,86","4.933,87","4.847,86","-","1,51%"
"07.07.2020","4.847,25","4.848,11","4.872,25","4.800,89","-","-0,01%"
"06.07.2020","4.847,84","4.757,67","4.858,71","4.757,67","-","1,90%"
"03.07.2020","4.757,60","4.712,51","4.759,27","4.695,02","-","0,95%"
"02.07.2020","4.712,76","4.776,48","4.852,34","4.694,71","-","-1,33%"
"01.07.2020","4.776,09","4.703,15","4.798,44","4.703,15","-","1,55%"
"30.06.2020","4.703,23","4.692,83","4.763,74","4.648,64","-","0,22%"
"29.06.2020","4.692,83","4.599,97","4.692,83","4.576,22","-","2,02%"
"26.06.2020","4.600,00","4.709,15","4.714,46","4.582,44","-","-2,32%"
"25.06.2020","4.709,37","4.662,27","4.733,60","4.648,30","-","1,03%"
"24.06.2020","4.661,54","4.731,86","4.744,04","4.581,17","-","-1,50%"
"23.06.2020","4.732,48","4.698,59","4.778,05","4.698,59","-","0,72%"
"22.06.2020","4.698,49","4.744,96","4.770,99","4.672,74","-","-0,98%"
"19.06.2020","4.744,77","4.679,99","4.760,27","4.679,99","-","1,39%"
"18.06.2020","4.679,89","4.669,58","4.762,84","4.635,97","-","0,22%"
"17.06.2020","4.669,70","4.535,26","4.718,94","4.535,26","-","2,96%"
"16.06.2020","4.535,26","4.552,18","4.687,29","4.526,05","-","-0,37%"
"15.06.2020","4.552,04","4.542,93","4.577,69","4.420,95","-","0,20%"
"12.06.2020","4.543,12","4.625,93","4.625,93","4.440,39","-","-1,80%"
"10.06.2020","4.626,23","4.679,75","4.728,81","4.602,65","-","-1,14%"
"09.06.2020","4.679,47","4.714,52","4.714,52","4.606,09","-","-0,75%"
"08.06.2020","4.714,83","4.587,43","4.719,24","4.587,43","-","2,78%"
"05.06.2020","4.587,41","4.519,20","4.664,79","4.519,20","-","1,51%"
"04.06.2020","4.519,09","4.509,14","4.538,71","4.466,15","-","0,22%"
"03.06.2020","4.509,18","4.426,91","4.562,48","4.426,91","-","1,86%"
"02.06.2020","4.426,64","4.341,30","4.460,07","4.341,30","-","1,97%"
"01.06.2020","4.340,94","4.271,22","4.358,65","4.222,57","-","1,60%"
"29.05.2020","4.272,40","4.297,03","4.297,06","4.182,74","-","-0,58%"
"28.05.2020","4.297,29","4.373,16","4.373,76","4.282,56","-","-1,74%"
"27.05.2020","4.373,44","4.190,27","4.373,44","4.190,27","-","4,37%"
"26.05.2020","4.190,21","4.105,47","4.265,83","4.105,47","-","2,07%"
"25.05.2020","4.105,17","3.949,19","4.125,24","3.949,19","-","3,96%"
"22.05.2020","3.948,97","4.016,24","4.016,24","3.932,27","-","-1,68%"
"21.05.2020","4.016,51","3.959,01","4.040,26","3.945,69","-","1,45%"
"20.05.2020","3.959,01","3.947,23","4.001,06","3.933,86","-","0,31%"
"19.05.2020","3.946,85","3.921,11","4.017,62","3.906,97","-","0,66%"
"18.05.2020","3.921,11","3.812,54","3.947,64","3.812,54","-","2,86%"
"15.05.2020","3.812,23","3.868,63","3.868,63","3.743,38","-","-1,46%"
"14.05.2020","3.868,63","3.836,02","3.868,63","3.759,94","-","0,84%"
"13.05.2020","3.836,27","3.843,79","3.895,02","3.817,57","-","-0,17%"
"12.05.2020","3.842,99","3.864,02","3.958,31","3.842,99","-","-0,54%"
"11.05.2020","3.864,02","3.919,43","3.932,84","3.852,97","-","-1,43%"
"08.05.2020","3.920,07","3.937,55","4.001,96","3.886,43","-","-0,44%"
"07.05.2020","3.937,43","3.974,61","4.031,44","3.893,59","-","-0,92%"
"06.05.2020","3.974,12","3.914,66","3.987,84","3.877,40","-","1,51%"
"05.05.2020","3.914,97","3.922,39","4.009,50","3.891,28","-","-0,18%"
"04.05.2020","3.922,20","3.968,62","3.968,62","3.829,21","-","-1,17%"
"30.04.2020","3.968,63","4.094,78","4.094,78","3.958,94","-","-3,09%"
"29.04.2020","4.095,00","4.039,09","4.126,97","4.039,09","-","1,39%"
"28.04.2020","4.038,99","3.907,67","4.053,92","3.907,67","-","3,37%"
"27.04.2020","3.907,39","3.737,05","3.920,93","3.737,05","-","4,56%"
"24.04.2020","3.736,94","3.918,59","3.918,59","3.519,69","-","-4,64%"
"23.04.2020","3.918,80","4.020,05","4.097,29","3.839,17","-","-2,51%"
"22.04.2020","4.019,74","3.856,83","4.031,45","3.856,27","-","4,21%"
"20.04.2020","3.857,39","3.751,99","3.905,97","3.657,46","-","2,81%"
"17.04.2020","3.752,08","3.719,05","3.818,40","3.704,28","-","0,91%"
"16.04.2020","3.718,32","3.708,78","3.780,33","3.695,16","-","0,28%"
"15.04.2020","3.707,94","3.683,07","3.754,14","3.585,06","-","0,67%"
"14.04.2020","3.683,11","3.587,85","3.745,17","3.587,85","-","2,66%"
"13.04.2020","3.587,85","3.592,67","3.601,67","3.510,12","-","-0,13%"
"09.04.2020","3.592,67","3.638,56","3.700,98","3.592,67","-","-1,20%"
"08.04.2020","3.636,15","3.548,76","3.653,43","3.521,92","-","2,47%"
"07.04.2020","3.548,46","3.403,99","3.724,65","3.403,99","-","4,27%"
"06.04.2020","3.403,06","3.161,53","3.483,67","3.161,53","-","7,67%"
"03.04.2020","3.160,60","3.313,89","3.314,18","3.084,30","-","-4,62%"
"02.04.2020","3.313,75","3.278,13","3.372,15","3.263,19","-","1,11%"
"01.04.2020","3.277,53","3.372,54","3.372,54","3.192,65","-","-2,82%"
"31.03.2020","3.372,66","3.571,03","3.572,48","3.353,75","-","-5,56%"
"30.03.2020","3.571,06","3.589,08","3.680,98","3.554,89","-","-0,50%"
"27.03.2020","3.589,08","3.796,04","3.796,04","3.564,96","-","-5,46%"
"26.03.2020","3.796,17","3.640,05","3.898,82","3.639,13","-","4,28%"
"25.03.2020","3.640,41","3.371,22","3.717,48","3.347,18","-","7,98%"
"24.03.2020","3.371,22","3.152,29","3.508,00","3.152,28","-","6,95%"
"23.03.2020","3.152,00","3.295,92","3.314,16","3.070,72","-","-4,38%"
"20.03.2020","3.296,29","3.268,10","3.504,13","3.253,87","-","0,87%"
"19.03.2020","3.267,70","3.018,89","3.308,02","2.770,89","-","8,01%"
"18.03.2020","3.025,34","3.457,73","3.457,73","2.839,35","-","-12,51%"
"17.03.2020","3.457,96","3.305,55","3.543,13","3.275,12","-","4,62%"
"16.03.2020","3.305,14","3.941,20","3.941,20","3.256,46","-","-16,15%"
"13.03.2020","3.941,86","3.522,55","4.024,49","3.504,73","-","11,94%"
"12.03.2020","3.521,48","4.162,78","4.162,78","3.344,41","-","-15,41%"
"11.03.2020","4.163,24","4.454,03","4.454,03","3.904,72","-","-6,53%"
"10.03.2020","4.453,99","4.152,51","4.453,99","4.152,51","-","7,28%"
"09.03.2020","4.151,85","4.645,68","4.645,68","4.138,31","-","-10,63%"
"06.03.2020","4.645,93","4.837,08","4.837,08","4.568,97","-","-3,96%"
"05.03.2020","4.837,55","5.099,75","5.099,75","4.736,14","-","-5,14%"
"04.03.2020","5.099,91","5.021,06","5.134,21","5.020,22","-","1,58%"
"03.03.2020","5.020,75","5.029,36","5.189,34","4.965,48","-","-0,17%"
"02.03.2020","5.029,32","4.938,53","5.064,39","4.889,32","-","2,13%"
"28.02.2020","4.924,48","4.867,60","4.924,48","4.666,86","-","1,17%"
"27.02.2020","4.867,65","5.080,23","5.080,23","4.867,65","-","-4,19%"
"26.02.2020","5.080,68","5.418,37","5.418,37","5.036,91","-","-6,25%"
"21.02.2020","5.419,28","5.396,76","5.424,01","5.338,37","-","0,41%"
"20.02.2020","5.396,92","5.477,86","5.479,20","5.375,77","-","-1,48%"
"19.02.2020","5.477,83","5.432,58","5.480,28","5.414,47","-","0,83%"
"18.02.2020","5.432,56","5.475,68","5.475,68","5.376,03","-","-0,80%"
"17.02.2020","5.476,23","5.411,80","5.498,10","5.411,80","-","1,19%"
"14.02.2020","5.411,70","5.442,42","5.442,42","5.363,63","-","-0,56%"
"13.02.2020","5.442,36","5.444,17","5.446,05","5.340,32","-","-0,04%"
"12.02.2020","5.444,63","5.378,60","5.489,18","5.363,25","-","1,23%"
"11.02.2020","5.378,47","5.245,09","5.381,30","5.245,09","-","2,55%"
"10.02.2020","5.244,53","5.350,40","5.386,22","5.206,07","-","-2,00%"
"07.02.2020","5.351,35","5.456,68","5.456,68","5.348,10","-","-1,93%"
"06.02.2020","5.456,68","5.563,77","5.612,72","5.436,06","-","-1,92%"
"05.02.2020","5.563,33","5.591,92","5.675,06","5.552,21","-","-0,50%"
"04.02.2020","5.591,10","5.544,52","5.647,90","5.544,52","-","0,84%"
"03.02.2020","5.544,35","5.471,33","5.592,27","5.470,72","-","1,33%"
"31.01.2020","5.471,42","5.537,37","5.537,37","5.438,40","-","-1,19%"
"30.01.2020","5.537,25","5.591,34","5.591,34","5.399,26","-","-0,98%"
"29.01.2020","5.591,89","5.619,99","5.660,48","5.571,88","-","-0,49%"
"28.01.2020","5.619,50","5.497,85","5.631,60","5.497,15","-","2,21%"
"27.01.2020","5.498,08","5.687,86","5.688,15","5.484,55","-","-3,34%"
"24.01.2020","5.688,16","5.729,11","5.734,09","5.678,11","-","-0,71%"
"23.01.2020","5.728,82","5.714,24","5.728,82","5.625,20","-","0,26%"
"22.01.2020","5.714,24","5.681,56","5.718,81","5.667,73","-","0,61%"
"21.01.2020","5.679,34","5.697,89","5.722,06","5.661,69","-","-0,32%"
"20.01.2020","5.697,81","5.618,46","5.697,81","5.598,85","-","1,41%"
"17.01.2020","5.618,46","5.562,07","5.618,46","5.559,16","-","1,01%"
"16.01.2020","5.562,03","5.552,57","5.599,06","5.512,41","-","0,17%"
"15.01.2020","5.552,44","5.584,81","5.585,11","5.525,49","-","-0,58%"
"14.01.2020","5.584,81","5.547,44","5.586,79","5.523,33","-","0,68%"
"13.01.2020","5.547,31","5.438,69","5.548,17","5.438,69","-","1,99%"
"10.01.2020","5.438,84","5.452,65","5.494,04","5.397,06","-","-0,25%"
"09.01.2020","5.452,54","5.406,43","5.452,54","5.406,43","-","0,85%"
"08.01.2020","5.406,36","5.385,26","5.426,09","5.359,75","-","0,39%"
"07.01.2020","5.385,32","5.394,04","5.402,07","5.340,96","-","-0,16%"
"06.01.2020","5.393,88","5.440,77","5.440,83","5.362,41","-","-0,86%"
"03.01.2020","5.440,77","5.435,15","5.468,03","5.354,82","-","0,07%"
"02.01.2020","5.436,88","5.279,39","5.436,88","5.279,17","-","3,00%"
"30.12.2019","5.278,33","5.328,26","5.347,64","5.278,12","-","-0,94%"
"27.12.2019","5.328,26","5.349,20","5.374,29","5.294,25","-","-0,39%"
"26.12.2019","5.349,20","5.275,31","5.350,22","5.265,49","-","1,41%"
"23.12.2019","5.274,84","5.233,00","5.274,84","5.231,97","-","0,80%"
"20.12.2019","5.233,00","5.236,17","5.239,92","5.194,10","-","-0,05%"
"19.12.2019","5.235,87","5.192,01","5.236,00","5.156,51","-","0,83%"
"18.12.2019","5.192,74","5.110,23","5.197,12","5.105,02","-","1,62%"
"17.12.2019","5.110,02","5.162,12","5.182,15","5.096,44","-","-1,01%"
"16.12.2019","5.162,04","5.128,56","5.173,76","5.128,56","-","0,66%"
"13.12.2019","5.128,22","5.060,03","5.128,22","5.060,03","-","1,36%"
"12.12.2019","5.059,47","4.993,08","5.077,17","4.993,08","-","1,33%"
"11.12.2019","4.992,96","4.958,91","4.993,64","4.958,91","-","0,69%"
"10.12.2019","4.958,62","4.970,26","4.978,69","4.936,19","-","-0,23%"
"09.12.2019","4.970,18","5.006,31","5.014,50","4.962,17","-","-0,73%"
"06.12.2019","5.006,87","4.915,00","5.009,57","4.915,00","-","1,87%"
"05.12.2019","4.914,88","4.909,56","4.929,05","4.896,78","-","0,11%"
"04.12.2019","4.909,58","4.909,54","4.945,87","4.903,01","-","0,01%"
"03.12.2019","4.909,26","4.890,10","4.912,28","4.848,04","-","0,39%"
"02.12.2019","4.890,02","4.886,19","4.899,74","4.871,63","-","0,08%"
"29.11.2019","4.886,19","4.882,32","4.906,32","4.853,67","-","0,07%"
"28.11.2019","4.882,55","4.829,10","4.884,84","4.823,49","-","1,11%"
"27.11.2019","4.829,10","4.801,72","4.832,62","4.759,78","-","0,57%"
"26.11.2019","4.801,67","4.846,86","4.846,86","4.754,18","-","-0,93%"
"25.11.2019","4.846,86","4.795,27","4.849,68","4.779,97","-","1,08%"
"22.11.2019","4.795,27","4.759,30","4.795,27","4.740,53","-","0,76%"
"21.11.2019","4.759,27","4.690,64","4.759,27","4.690,38","-","1,47%"
"19.11.2019","4.690,46","4.694,51","4.725,28","4.659,03","-","-0,08%"
"18.11.2019","4.694,40","4.704,85","4.735,78","4.680,70","-","-0,22%"
"14.11.2019","4.704,83","4.639,80","4.705,27","4.639,80","-","1,40%"
"13.11.2019","4.639,78","4.661,50","4.669,80","4.605,11","-","-0,46%"
"12.11.2019","4.661,28","4.759,00","4.759,00","4.642,66","-","-2,05%"
"11.11.2019","4.758,98","4.704,36","4.759,63","4.679,28","-","1,17%"
"08.11.2019","4.704,16","4.784,69","4.784,69","4.681,27","-","-1,69%"
"07.11.2019","4.784,85","4.764,14","4.802,42","4.764,14","-","0,43%"
"06.11.2019","4.764,14","4.766,27","4.781,94","4.711,06","-","-0,05%"
"05.11.2019","4.766,36","4.813,94","4.819,82","4.740,82","-","-0,99%"
"04.11.2019","4.814,00","4.814,60","4.846,65","4.811,01","-","-0,00%"
"01.11.2019","4.814,21","4.744,53","4.817,51","4.744,53","-","1,47%"
"31.10.2019","4.744,50","4.767,60","4.767,60","4.713,25","-","-0,48%"
"30.10.2019","4.767,52","4.724,42","4.768,23","4.710,51","-","0,91%"
"29.10.2019","4.724,61","4.743,72","4.750,19","4.709,97","-","-0,40%"
"28.10.2019","4.743,73","4.755,33","4.779,53","4.735,13","-","-0,22%"
"25.10.2019","4.754,34","4.832,97","4.838,25","4.744,07","-","-1,62%"
"24.10.2019","4.832,82","4.855,38","4.865,05","4.811,04","-","-0,46%"
"23.10.2019","4.855,32","4.916,88","4.920,91","4.852,05","-","-1,25%"
"22.10.2019","4.916,85","4.911,56","4.953,32","4.904,81","-","0,12%"
"21.10.2019","4.911,16","4.857,42","4.912,31","4.840,11","-","1,11%"
"18.10.2019","4.857,38","4.859,09","4.878,75","4.825,16","-","-0,04%"
"17.10.2019","4.859,28","4.866,98","4.891,98","4.853,39","-","-0,16%"
"16.10.2019","4.866,98","4.823,79","4.869,63","4.786,99","-","0,90%"
"15.10.2019","4.823,71","4.806,66","4.834,17","4.802,15","-","0,35%"
"14.10.2019","4.806,67","4.782,53","4.813,92","4.768,31","-","0,51%"
"11.10.2019","4.782,50","4.691,99","4.812,25","4.691,99","-","1,93%"
"10.10.2019","4.691,96","4.713,89","4.735,43","4.681,22","-","-0,46%"
"09.10.2019","4.713,82","4.702,21","4.726,71","4.689,14","-","0,25%"
"08.10.2019","4.701,93","4.748,21","4.759,16","4.684,37","-","-0,98%"
"07.10.2019","4.748,60","4.818,27","4.818,37","4.735,62","-","-1,44%"
"04.10.2019","4.818,22","4.727,30","4.822,44","4.710,92","-","1,93%"
"03.10.2019","4.727,07","4.711,25","4.727,07","4.649,59","-","0,34%"
"02.10.2019","4.711,25","4.825,68","4.825,68","4.700,61","-","-2,38%"
"01.10.2019","4.825,92","4.839,87","4.847,78","4.796,28","-","-0,29%"
"30.09.2019","4.839,88","4.829,25","4.853,59","4.825,05","-","0,22%"
"27.09.2019","4.829,25","4.842,19","4.853,10","4.815,56","-","-0,29%"
"26.09.2019","4.843,37","4.842,46","4.860,41","4.825,68","-","0,02%"
"25.09.2019","4.842,24","4.829,77","4.853,52","4.810,83","-","0,26%"
"24.09.2019","4.829,79","4.781,23","4.831,65","4.781,20","-","1,01%"
"23.09.2019","4.781,27","4.802,27","4.802,27","4.760,52","-","-0,44%"
"20.09.2019","4.802,27","4.770,20","4.804,56","4.754,73","-","0,67%"
"19.09.2019","4.770,21","4.729,31","4.812,15","4.729,31","-","0,89%"
"18.09.2019","4.728,03","4.726,79","4.733,21","4.686,24","-","0,03%"
"17.09.2019","4.726,66","4.678,22","4.727,10","4.667,12","-","1,04%"
"16.09.2019","4.678,22","4.650,64","4.696,18","4.595,67","-","0,60%"
"13.09.2019","4.650,45","4.703,84","4.708,17","4.634,43","-","-1,14%"
"12.09.2019","4.703,85","4.680,18","4.724,20","4.677,14","-","0,51%"
"11.09.2019","4.680,13","4.585,51","4.680,17","4.585,51","-","2,06%"
"10.09.2019","4.585,51","4.587,09","4.592,66","4.530,31","-","-0,03%"
"09.09.2019","4.587,08","4.666,56","4.679,98","4.554,27","-","-1,70%"
"06.09.2019","4.666,55","4.707,12","4.724,86","4.657,37","-","-0,85%"
"05.09.2019","4.706,59","4.713,51","4.760,27","4.705,82","-","-0,14%"
"04.09.2019","4.713,27","4.673,15","4.729,69","4.673,15","-","0,86%"
"03.09.2019","4.673,00","4.703,09","4.758,39","4.658,12","-","-0,64%"
"02.09.2019","4.703,14","4.715,97","4.740,81","4.698,15","-","-0,26%"
"30.08.2019","4.715,25","4.686,13","4.735,03","4.686,13","-","0,62%"
"29.08.2019","4.686,02","4.563,43","4.686,73","4.563,43","-","2,70%"
"28.08.2019","4.562,73","4.493,90","4.562,73","4.460,22","-","1,53%"
"27.08.2019","4.493,92","4.451,18","4.499,48","4.424,44","-","0,96%"
"26.08.2019","4.451,18","4.518,19","4.554,58","4.435,28","-","-1,46%"
"23.08.2019","4.517,24","4.619,47","4.619,47","4.487,67","-","-2,21%"
"22.08.2019","4.619,49","4.671,59","4.687,22","4.619,49","-","-1,12%"
"21.08.2019","4.671,60","4.609,62","4.678,62","4.609,62","-","1,35%"
"20.08.2019","4.609,39","4.614,00","4.616,47","4.531,71","-","-0,10%"
"19.08.2019","4.614,05","4.621,28","4.657,65","4.595,72","-","-0,15%"
"16.08.2019","4.620,84","4.553,71","4.620,84","4.541,33","-","1,50%"
"15.08.2019","4.552,62","4.593,79","4.663,82","4.511,63","-","-0,90%"
"14.08.2019","4.593,90","4.719,86","4.719,86","4.582,69","-","-2,67%"
"13.08.2019","4.719,87","4.715,38","4.753,85","4.682,93","-","0,10%"
"12.08.2019","4.715,39","4.774,66","4.776,91","4.688,03","-","-1,25%"
"09.08.2019","4.774,84","4.707,88","4.798,12","4.707,88","-","1,42%"
"08.08.2019","4.707,86","4.672,51","4.713,83","4.665,43","-","0,76%"
"07.08.2019","4.672,21","4.665,34","4.672,65","4.584,54","-","0,15%"
"06.08.2019","4.665,35","4.553,64","4.668,06","4.553,64","-","2,46%"
"05.08.2019","4.553,50","4.651,21","4.651,21","4.528,01","-","-2,10%"
"02.08.2019","4.651,36","4.614,44","4.654,00","4.590,44","-","0,80%"
"01.08.2019","4.614,39","4.513,51","4.660,54","4.513,51","-","2,24%"
"31.07.2019","4.513,14","4.529,17","4.533,39","4.456,04","-","-0,35%"
"30.07.2019","4.529,15","4.518,62","4.554,30","4.502,07","-","0,23%"
"29.07.2019","4.518,58","4.456,29","4.519,11","4.438,62","-","1,40%"
"26.07.2019","4.456,29","4.394,26","4.474,11","4.394,26","-","1,41%"
"25.07.2019","4.394,26","4.349,46","4.428,92","4.349,04","-","1,03%"
"24.07.2019","4.349,41","4.325,86","4.369,76","4.325,19","-","0,54%"
"23.07.2019","4.325,89","4.341,81","4.361,23","4.318,04","-","-0,37%"
"22.07.2019","4.341,80","4.322,34","4.369,79","4.322,34","-","0,45%"
"19.07.2019","4.322,31","4.366,43","4.376,06","4.317,29","-","-1,01%"
"18.07.2019","4.366,49","4.319,49","4.366,55","4.319,49","-","1,09%"
"17.07.2019","4.319,47","4.296,69","4.339,55","4.296,69","-","0,54%"
"16.07.2019","4.296,48","4.326,00","4.346,87","4.281,91","-","-0,67%"
"15.07.2019","4.325,39","4.323,46","4.355,12","4.306,08","-","0,05%"
"12.07.2019","4.323,44","4.399,28","4.424,71","4.320,99","-","-1,72%"
"11.07.2019","4.399,24","4.462,95","4.479,44","4.392,53","-","-1,43%"
"10.07.2019","4.462,93","4.384,57","4.470,57","4.384,57","-","1,81%"
"08.07.2019","4.383,64","4.347,90","4.388,48","4.346,81","-","0,82%"
"05.07.2019","4.347,90","4.304,37","4.347,93","4.271,93","-","1,01%"
"04.07.2019","4.304,36","4.240,22","4.305,67","4.240,22","-","1,52%"
"03.07.2019","4.239,99","4.174,22","4.245,46","4.161,41","-","1,58%"
"02.07.2019","4.174,22","4.135,53","4.174,22","4.123,37","-","0,93%"
"01.07.2019","4.135,96","4.126,34","4.168,27","4.125,39","-","0,24%"
"28.06.2019","4.126,17","4.103,49","4.137,65","4.103,49","-","0,55%"
"27.06.2019","4.103,47","4.067,06","4.103,47","4.038,58","-","0,90%"
"26.06.2019","4.067,05","4.076,32","4.106,86","4.051,66","-","-0,23%"
"25.06.2019","4.076,30","4.144,03","4.148,32","4.071,98","-","-1,63%"
"24.06.2019","4.144,04","4.142,31","4.164,04","4.126,29","-","0,04%"
"21.06.2019","4.142,31","4.105,53","4.148,75","4.105,53","-","0,90%"
"19.06.2019","4.105,48","4.046,97","4.105,48","4.039,53","-","1,44%"
"18.06.2019","4.047,16","4.028,00","4.062,77","4.028,00","-","0,49%"
"17.06.2019","4.027,54","4.023,92","4.052,33","4.014,40","-","0,09%"
"14.06.2019","4.023,92","4.046,17","4.062,22","4.008,57","-","-0,55%"
"13.06.2019","4.046,11","3.998,13","4.064,30","3.998,13","-","1,21%"
"12.06.2019","3.997,68","4.011,86","4.021,46","3.973,12","-","-0,35%"
"11.06.2019","4.011,85","3.995,96","4.020,43","3.994,06","-","0,40%"
"10.06.2019","3.995,84","3.966,26","4.011,15","3.951,52","-","0,76%"
"07.06.2019","3.965,65","3.939,59","3.987,12","3.939,59","-","0,66%"
"06.06.2019","3.939,56","3.917,47","3.952,92","3.903,48","-","0,57%"
"05.06.2019","3.917,42","3.956,83","3.981,33","3.907,95","-","-1,00%"
"04.06.2019","3.956,83","3.941,92","3.969,41","3.933,82","-","0,39%"
"03.06.2019","3.941,38","3.967,26","3.994,93","3.919,92","-","-0,65%"
"31.05.2019","3.967,14","3.976,37","3.977,13","3.949,46","-","-0,24%"
"30.05.2019","3.976,83","3.923,06","3.984,17","3.919,99","-","1,37%"
"29.05.2019","3.923,03","3.948,78","3.953,92","3.914,06","-","-0,65%"
"28.05.2019","3.948,74","3.893,91","3.960,94","3.893,91","-","1,41%"
"27.05.2019","3.893,97","3.862,40","3.910,88","3.862,40","-","0,82%"
"24.05.2019","3.862,36","3.860,78","3.897,85","3.846,84","-","0,05%"
"23.05.2019","3.860,29","3.877,83","3.908,92","3.850,48","-","-0,45%"
"22.05.2019","3.877,92","3.864,84","3.896,45","3.864,38","-","0,35%"
"21.05.2019","3.864,50","3.819,23","3.889,09","3.819,23","-","1,19%"
"20.05.2019","3.819,16","3.739,48","3.838,56","3.739,48","-","2,13%"
"17.05.2019","3.739,41","3.753,74","3.806,68","3.735,55","-","-0,39%"
"16.05.2019","3.754,16","3.785,39","3.787,99","3.737,47","-","-0,83%"
"15.05.2019","3.785,58","3.810,05","3.810,05","3.720,75","-","-0,64%"
"14.05.2019","3.810,06","3.763,23","3.810,08","3.763,23","-","1,24%"
"13.05.2019","3.763,23","3.839,97","3.839,97","3.755,63","-","-1,98%"
"10.05.2019","3.839,13","3.863,98","3.867,16","3.804,99","-","-0,64%"
"09.05.2019","3.863,95","3.891,13","3.891,13","3.832,58","-","-0,70%"
"08.05.2019","3.891,13","3.848,58","3.912,33","3.848,58","-","1,11%"
"07.05.2019","3.848,55","3.885,50","3.886,36","3.796,31","-","-0,97%"
"06.05.2019","3.886,12","3.889,10","3.890,20","3.842,01","-","-0,10%"
"03.05.2019","3.889,89","3.876,58","3.904,79","3.876,58","-","0,35%"
"02.05.2019","3.876,51","3.928,50","3.928,50","3.871,51","-","-1,32%"
"30.04.2019","3.928,49","3.894,55","3.928,49","3.883,04","-","0,87%"
"29.04.2019","3.894,51","3.874,08","3.917,27","3.874,08","-","0,54%"
"26.04.2019","3.873,66","3.880,16","3.888,24","3.850,65","-","-0,17%"
"25.04.2019","3.880,17","3.757,97","3.880,17","3.743,84","-","3,25%"
"24.04.2019","3.758,00","3.782,44","3.783,63","3.732,20","-","-0,65%"
"23.04.2019","3.782,45","3.726,12","3.802,82","3.726,12","-","1,52%"
