"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"06.08.2020","1.999,02","1.971,36","2.005,59","1.971,36","-","1,40%"
"05.08.2020","1.971,50","1.941,84","1.989,54","1.941,84","-","1,53%"
"04.08.2020","1.941,76","1.971,95","1.975,29","1.918,43","-","-1,54%"
"03.08.2020","1.972,04","1.974,30","1.991,50","1.962,72","-","-0,11%"
"31.07.2020","1.974,30","2.011,33","2.019,02","1.969,23","-","-1,83%"
"30.07.2020","2.011,15","2.023,43","2.023,43","1.990,04","-","-0,61%"
"29.07.2020","2.023,43","1.994,00","2.023,87","1.994,00","-","1,48%"
"28.07.2020","1.994,00","2.005,97","2.006,56","1.989,01","-","-0,60%"
"27.07.2020","2.005,97","1.963,05","2.008,07","1.963,05","-","2,19%"
"24.07.2020","1.963,07","1.959,35","1.968,75","1.934,69","-","0,19%"
"23.07.2020","1.959,38","1.994,08","2.006,19","1.955,98","-","-1,74%"
"22.07.2020","1.994,05","1.993,21","2.006,39","1.974,88","-","0,04%"
"21.07.2020","1.993,21","1.993,24","2.011,34","1.983,78","-","-0,00%"
"20.07.2020","1.993,24","1.965,59","1.993,55","1.961,94","-","1,41%"
"17.07.2020","1.965,52","1.921,17","1.967,72","1.921,17","-","2,31%"
"16.07.2020","1.921,17","1.946,35","1.946,38","1.914,41","-","-1,29%"
"15.07.2020","1.946,34","1.921,88","1.952,77","1.921,88","-","1,28%"
"14.07.2020","1.921,80","1.887,82","1.925,19","1.880,98","-","1,80%"
"13.07.2020","1.887,77","1.913,65","1.928,04","1.887,77","-","-1,36%"
"10.07.2020","1.913,74","1.900,69","1.915,01","1.890,27","-","0,69%"
"09.07.2020","1.900,69","1.913,79","1.921,97","1.896,02","-","-0,68%"
"08.07.2020","1.913,78","1.875,30","1.917,74","1.875,30","-","2,06%"
"07.07.2020","1.875,22","1.898,88","1.898,88","1.866,10","-","-1,24%"
"06.07.2020","1.898,86","1.858,28","1.904,63","1.858,28","-","2,20%"
"03.07.2020","1.858,06","1.849,19","1.858,64","1.841,36","-","0,48%"
"02.07.2020","1.849,15","1.847,63","1.877,03","1.845,37","-","0,09%"
"01.07.2020","1.847,53","1.827,40","1.860,81","1.827,40","-","1,11%"
"30.06.2020","1.827,29","1.840,99","1.849,79","1.823,47","-","-0,75%"
"29.06.2020","1.841,05","1.806,67","1.841,07","1.806,41","-","1,91%"
"26.06.2020","1.806,63","1.846,08","1.846,08","1.800,49","-","-2,14%"
"25.06.2020","1.846,11","1.813,37","1.850,97","1.810,72","-","1,81%"
"24.06.2020","1.813,28","1.842,27","1.842,32","1.792,81","-","-1,58%"
"23.06.2020","1.842,35","1.833,18","1.873,36","1.833,16","-","0,50%"
"22.06.2020","1.833,13","1.857,37","1.862,82","1.823,87","-","-1,30%"
"19.06.2020","1.857,36","1.848,22","1.874,66","1.843,81","-","0,50%"
"18.06.2020","1.848,07","1.835,74","1.865,74","1.819,97","-","0,67%"
"17.06.2020","1.835,78","1.797,05","1.856,62","1.797,05","-","2,16%"
"16.06.2020","1.797,02","1.773,54","1.825,95","1.773,54","-","1,33%"
"15.06.2020","1.773,52","1.782,56","1.787,35","1.733,30","-","-0,52%"
"12.06.2020","1.782,85","1.816,57","1.817,10","1.744,33","-","-1,87%"
"10.06.2020","1.816,75","1.853,87","1.868,69","1.815,79","-","-2,00%"
"09.06.2020","1.853,85","1.869,29","1.869,32","1.827,16","-","-0,83%"
"08.06.2020","1.869,36","1.815,49","1.870,20","1.815,49","-","2,97%"
"05.06.2020","1.815,47","1.803,16","1.868,13","1.803,15","-","0,69%"
"04.06.2020","1.802,95","1.786,61","1.808,22","1.772,11","-","0,91%"
"03.06.2020","1.786,66","1.752,37","1.800,80","1.752,37","-","1,96%"
"02.06.2020","1.752,28","1.708,46","1.752,28","1.708,46","-","2,57%"
"01.06.2020","1.708,42","1.688,24","1.716,70","1.676,36","-","1,19%"
"29.05.2020","1.688,40","1.679,91","1.688,55","1.648,70","-","0,50%"
"28.05.2020","1.679,95","1.698,91","1.701,05","1.676,18","-","-1,12%"
"27.05.2020","1.698,95","1.653,82","1.698,95","1.653,82","-","2,73%"
"26.05.2020","1.653,85","1.657,32","1.687,71","1.652,35","-","-0,20%"
"25.05.2020","1.657,24","1.591,98","1.661,37","1.591,98","-","4,10%"
"22.05.2020","1.591,95","1.606,76","1.606,76","1.582,16","-","-0,92%"
"21.05.2020","1.606,77","1.573,26","1.610,48","1.573,23","-","2,13%"
"20.05.2020","1.573,25","1.563,92","1.591,42","1.563,79","-","0,60%"
"19.05.2020","1.563,83","1.573,50","1.590,26","1.563,12","-","-0,61%"
"18.05.2020","1.573,50","1.505,27","1.577,77","1.505,27","-","4,54%"
"15.05.2020","1.505,16","1.533,31","1.544,18","1.503,06","-","-1,84%"
"14.05.2020","1.533,31","1.509,98","1.533,31","1.469,19","-","1,54%"
"13.05.2020","1.509,99","1.510,80","1.531,30","1.498,47","-","-0,05%"
"12.05.2020","1.510,70","1.533,16","1.557,02","1.510,70","-","-1,46%"
"11.05.2020","1.533,16","1.554,26","1.565,27","1.531,33","-","-1,36%"
"08.05.2020","1.554,35","1.510,43","1.559,81","1.510,43","-","2,91%"
"07.05.2020","1.510,35","1.528,07","1.547,51","1.509,03","-","-1,16%"
"06.05.2020","1.528,01","1.536,17","1.545,66","1.509,78","-","-0,53%"
"05.05.2020","1.536,16","1.522,75","1.564,76","1.522,75","-","0,89%"
"04.05.2020","1.522,55","1.550,74","1.550,74","1.498,55","-","-1,82%"
"30.04.2020","1.550,81","1.601,72","1.601,73","1.545,03","-","-3,18%"
"29.04.2020","1.601,80","1.567,41","1.609,92","1.567,41","-","2,20%"
"28.04.2020","1.567,39","1.508,45","1.569,71","1.508,45","-","3,92%"
"27.04.2020","1.508,22","1.451,85","1.514,84","1.451,85","-","3,89%"
"24.04.2020","1.451,80","1.535,53","1.535,53","1.390,04","-","-5,46%"
"23.04.2020","1.535,59","1.555,86","1.579,44","1.515,56","-","-1,30%"
"22.04.2020","1.555,82","1.522,66","1.564,91","1.522,47","-","2,18%"
"20.04.2020","1.522,66","1.523,62","1.544,66","1.484,14","-","-0,06%"
"17.04.2020","1.523,59","1.501,85","1.540,39","1.499,85","-","1,45%"
"16.04.2020","1.501,77","1.521,35","1.547,03","1.495,10","-","-1,28%"
"15.04.2020","1.521,25","1.542,24","1.544,72","1.496,69","-","-1,37%"
"14.04.2020","1.542,34","1.522,40","1.576,13","1.522,40","-","1,32%"
"13.04.2020","1.522,18","1.500,54","1.522,18","1.475,36","-","1,44%"
"09.04.2020","1.500,55","1.518,16","1.552,00","1.495,70","-","-1,14%"
"08.04.2020","1.517,87","1.473,57","1.525,68","1.469,23","-","2,97%"
"07.04.2020","1.474,02","1.430,51","1.541,62","1.430,51","-","3,05%"
"06.04.2020","1.430,40","1.343,00","1.452,44","1.343,00","-","6,51%"
"03.04.2020","1.342,93","1.394,18","1.394,33","1.309,71","-","-3,68%"
"02.04.2020","1.394,17","1.368,60","1.424,90","1.368,48","-","1,87%"
"01.04.2020","1.368,57","1.408,20","1.408,20","1.342,43","-","-2,82%"
"31.03.2020","1.408,29","1.438,46","1.456,00","1.395,84","-","-2,10%"
"30.03.2020","1.438,45","1.415,01","1.453,49","1.409,92","-","1,66%"
"27.03.2020","1.415,00","1.497,81","1.497,81","1.409,16","-","-5,53%"
"26.03.2020","1.497,79","1.444,44","1.518,88","1.443,89","-","3,69%"
"25.03.2020","1.444,55","1.345,47","1.477,67","1.338,45","-","7,37%"
"24.03.2020","1.345,43","1.229,54","1.381,66","1.229,54","-","9,46%"
"23.03.2020","1.229,14","1.297,68","1.307,39","1.201,94","-","-5,29%"
"20.03.2020","1.297,73","1.323,72","1.397,69","1.280,33","-","-1,96%"
"19.03.2020","1.323,70","1.294,54","1.357,63","1.196,65","-","2,23%"
"18.03.2020","1.294,78","1.441,82","1.441,82","1.229,44","-","-10,22%"
"17.03.2020","1.442,15","1.375,72","1.491,83","1.368,14","-","4,84%"
"16.03.2020","1.375,54","1.592,76","1.592,76","1.369,47","-","-13,67%"
"13.03.2020","1.593,31","1.399,09","1.612,51","1.399,09","-","13,94%"
"12.03.2020","1.398,34","1.636,81","1.636,81","1.320,16","-","-14,64%"
"11.03.2020","1.638,12","1.772,91","1.772,91","1.554,57","-","-7,62%"
"10.03.2020","1.773,15","1.658,28","1.773,26","1.658,28","-","6,95%"
"09.03.2020","1.657,89","1.883,73","1.883,73","1.654,05","-","-12,00%"
"06.03.2020","1.884,02","1.966,95","1.966,95","1.863,18","-","-4,22%"
"05.03.2020","1.967,05","2.061,06","2.061,06","1.935,31","-","-4,56%"
"04.03.2020","2.061,11","2.028,17","2.070,76","2.018,84","-","1,63%"
"03.03.2020","2.027,98","2.047,70","2.089,01","2.005,77","-","-0,96%"
"02.03.2020","2.047,61","2.002,08","2.059,66","1.993,54","-","2,36%"
"28.02.2020","2.000,40","1.978,19","2.000,40","1.920,34","-","1,12%"
"27.02.2020","1.978,21","2.028,90","2.047,84","1.978,21","-","-2,51%"
"26.02.2020","2.029,05","2.179,02","2.179,02","2.015,90","-","-6,89%"
"21.02.2020","2.179,17","2.195,21","2.195,21","2.159,61","-","-0,74%"
"20.02.2020","2.195,32","2.231,21","2.231,96","2.191,43","-","-1,61%"
"19.02.2020","2.231,21","2.203,01","2.231,77","2.199,07","-","1,28%"
"18.02.2020","2.202,92","2.209,33","2.209,33","2.176,30","-","-0,29%"
"17.02.2020","2.209,34","2.191,89","2.217,09","2.191,89","-","0,80%"
"14.02.2020","2.191,83","2.216,08","2.216,08","2.186,93","-","-1,09%"
"13.02.2020","2.216,08","2.235,37","2.235,37","2.200,11","-","-0,88%"
"12.02.2020","2.235,65","2.210,30","2.252,54","2.210,30","-","1,15%"
"11.02.2020","2.210,27","2.157,47","2.214,15","2.157,47","-","2,45%"
"10.02.2020","2.157,41","2.179,31","2.187,21","2.149,31","-","-1,00%"
"07.02.2020","2.179,31","2.204,45","2.204,67","2.179,00","-","-1,14%"
"06.02.2020","2.204,45","2.219,81","2.245,75","2.195,92","-","-0,69%"
"05.02.2020","2.219,71","2.211,24","2.251,87","2.211,24","-","0,39%"
"04.02.2020","2.211,19","2.194,01","2.230,04","2.194,01","-","0,78%"
"03.02.2020","2.194,00","2.178,10","2.207,13","2.172,82","-","0,73%"
"31.01.2020","2.178,12","2.211,37","2.211,37","2.166,72","-","-1,51%"
"30.01.2020","2.211,56","2.208,83","2.211,56","2.161,78","-","0,12%"
"29.01.2020","2.208,86","2.228,09","2.240,76","2.204,53","-","-0,85%"
"28.01.2020","2.227,77","2.189,42","2.233,91","2.189,42","-","1,75%"
"27.01.2020","2.189,45","2.260,96","2.261,02","2.187,21","-","-3,16%"
"24.01.2020","2.260,96","2.281,73","2.282,93","2.255,96","-","-0,91%"
"23.01.2020","2.281,72","2.259,78","2.281,72","2.231,98","-","0,97%"
"22.01.2020","2.259,78","2.235,56","2.260,01","2.235,56","-","1,09%"
"21.01.2020","2.235,38","2.269,69","2.269,69","2.235,38","-","-1,51%"
"20.01.2020","2.269,69","2.263,35","2.269,69","2.253,13","-","0,28%"
"17.01.2020","2.263,35","2.229,99","2.263,37","2.229,99","-","1,50%"
"16.01.2020","2.229,89","2.223,92","2.236,97","2.216,06","-","0,27%"
"15.01.2020","2.223,92","2.246,58","2.246,60","2.219,77","-","-1,01%"
"14.01.2020","2.246,58","2.241,52","2.248,19","2.227,48","-","0,23%"
"13.01.2020","2.241,49","2.207,64","2.241,64","2.207,62","-","1,53%"
"10.01.2020","2.207,66","2.215,56","2.230,83","2.197,16","-","-0,36%"
"09.01.2020","2.215,54","2.221,12","2.231,95","2.205,29","-","-0,25%"
"08.01.2020","2.221,06","2.228,69","2.241,67","2.210,33","-","-0,34%"
"07.01.2020","2.228,59","2.233,06","2.236,90","2.215,67","-","-0,21%"
"06.01.2020","2.233,19","2.248,69","2.248,76","2.222,19","-","-0,69%"
"03.01.2020","2.248,73","2.263,03","2.268,48","2.239,55","-","-0,64%"
"02.01.2020","2.263,20","2.207,89","2.263,20","2.207,81","-","2,51%"
"30.12.2019","2.207,77","2.222,72","2.233,24","2.207,14","-","-0,68%"
"27.12.2019","2.222,80","2.235,66","2.246,82","2.212,20","-","-0,58%"
"26.12.2019","2.235,66","2.210,09","2.235,88","2.206,08","-","1,16%"
"23.12.2019","2.210,09","2.196,32","2.210,09","2.192,83","-","0,62%"
"20.12.2019","2.196,37","2.195,16","2.196,76","2.185,29","-","0,05%"
"19.12.2019","2.195,19","2.179,93","2.195,21","2.168,35","-","0,70%"
"18.12.2019","2.179,96","2.147,26","2.180,12","2.141,43","-","1,52%"
"17.12.2019","2.147,22","2.132,13","2.148,02","2.132,13","-","0,71%"
"16.12.2019","2.132,10","2.144,80","2.157,13","2.132,10","-","-0,59%"
"13.12.2019","2.144,80","2.140,03","2.151,79","2.131,84","-","0,23%"
"12.12.2019","2.139,97","2.117,28","2.143,57","2.117,28","-","1,07%"
"11.12.2019","2.117,29","2.111,74","2.121,80","2.108,89","-","0,26%"
"10.12.2019","2.111,70","2.118,06","2.121,40","2.101,58","-","-0,30%"
"09.12.2019","2.118,14","2.121,73","2.127,16","2.116,16","-","-0,17%"
"06.12.2019","2.121,74","2.114,23","2.128,62","2.114,23","-","0,36%"
"05.12.2019","2.114,22","2.107,27","2.122,00","2.101,61","-","0,33%"
"04.12.2019","2.107,34","2.080,51","2.107,34","2.080,51","-","1,29%"
"03.12.2019","2.080,40","2.080,34","2.085,52","2.066,69","-","0,01%"
"02.12.2019","2.080,29","2.067,36","2.087,11","2.067,36","-","0,63%"
"29.11.2019","2.067,36","2.068,10","2.075,33","2.057,60","-","-0,04%"
"28.11.2019","2.068,10","2.057,76","2.068,50","2.046,63","-","0,50%"
"27.11.2019","2.057,77","2.045,09","2.063,06","2.030,92","-","0,62%"
"26.11.2019","2.045,09","2.072,41","2.072,41","2.033,63","-","-1,32%"
"25.11.2019","2.072,41","2.079,00","2.082,81","2.065,96","-","-0,32%"
"22.11.2019","2.078,96","2.057,09","2.078,96","2.050,69","-","1,06%"
"21.11.2019","2.057,10","2.026,39","2.057,10","2.026,39","-","1,52%"
"19.11.2019","2.026,36","2.034,20","2.046,61","2.017,28","-","-0,39%"
"18.11.2019","2.034,21","2.039,72","2.058,19","2.033,76","-","-0,27%"
"14.11.2019","2.039,71","2.030,69","2.044,37","2.026,63","-","0,44%"
"13.11.2019","2.030,83","2.045,04","2.045,63","2.015,93","-","-0,69%"
"12.11.2019","2.045,01","2.074,99","2.074,99","2.034,72","-","-1,44%"
"11.11.2019","2.074,99","2.059,88","2.074,99","2.044,52","-","0,73%"
"08.11.2019","2.060,02","2.094,47","2.094,47","2.050,48","-","-1,65%"
"07.11.2019","2.094,63","2.072,38","2.096,22","2.072,38","-","1,07%"
"06.11.2019","2.072,39","2.079,25","2.096,21","2.055,12","-","-0,33%"
"05.11.2019","2.079,25","2.080,46","2.091,77","2.070,50","-","-0,06%"
"04.11.2019","2.080,47","2.070,62","2.091,62","2.070,62","-","0,48%"
"01.11.2019","2.070,62","2.053,37","2.076,91","2.053,37","-","0,84%"
"31.10.2019","2.053,37","2.075,28","2.075,29","2.036,85","-","-1,06%"
"30.10.2019","2.075,37","2.059,18","2.075,42","2.041,74","-","0,79%"
"29.10.2019","2.059,17","2.071,28","2.071,39","2.054,39","-","-0,58%"
"28.10.2019","2.071,24","2.055,16","2.074,26","2.055,12","-","0,78%"
"25.10.2019","2.055,13","2.048,86","2.068,23","2.048,01","-","0,31%"
"24.10.2019","2.048,85","2.058,24","2.061,73","2.041,54","-","-0,45%"
"23.10.2019","2.058,06","2.054,04","2.065,33","2.047,16","-","0,20%"
"22.10.2019","2.054,04","2.029,61","2.055,14","2.027,60","-","1,20%"
"21.10.2019","2.029,60","2.005,46","2.029,73","2.004,47","-","1,20%"
"18.10.2019","2.005,44","2.009,64","2.018,70","2.001,45","-","-0,21%"
"17.10.2019","2.009,72","2.016,60","2.026,43","2.005,85","-","-0,37%"
"16.10.2019","2.017,25","1.999,76","2.017,99","1.981,57","-","0,88%"
"15.10.2019","1.999,75","1.997,58","2.011,79","1.993,54","-","0,11%"
"14.10.2019","1.997,64","1.988,27","1.997,84","1.980,68","-","0,47%"
"11.10.2019","1.988,24","1.949,91","1.998,01","1.949,91","-","1,97%"
"10.10.2019","1.949,88","1.940,07","1.962,00","1.938,26","-","0,50%"
"09.10.2019","1.940,16","1.915,36","1.945,50","1.915,36","-","1,32%"
"08.10.2019","1.914,90","1.926,36","1.940,11","1.912,82","-","-0,60%"
"07.10.2019","1.926,52","1.963,73","1.963,73","1.926,17","-","-1,89%"
"04.10.2019","1.963,73","1.944,69","1.964,43","1.935,94","-","0,98%"
"03.10.2019","1.944,70","1.936,96","1.945,59","1.913,91","-","0,40%"
"02.10.2019","1.936,96","1.993,85","1.993,85","1.935,49","-","-2,86%"
"01.10.2019","1.993,94","2.008,13","2.014,80","1.989,98","-","-0,71%"
"30.09.2019","2.008,11","2.015,31","2.016,84","2.006,36","-","-0,36%"
"27.09.2019","2.015,31","2.020,43","2.025,58","2.004,18","-","-0,25%"
"26.09.2019","2.020,44","2.003,89","2.020,54","2.001,36","-","0,83%"
"25.09.2019","2.003,87","1.993,00","2.003,87","1.975,99","-","0,54%"
"24.09.2019","1.993,04","2.007,46","2.012,09","1.985,61","-","-0,72%"
"23.09.2019","2.007,47","2.011,57","2.011,57","1.996,00","-","-0,20%"
"20.09.2019","2.011,57","2.002,78","2.015,41","1.994,39","-","0,44%"
"19.09.2019","2.002,78","2.007,76","2.035,25","2.002,05","-","-0,24%"
"18.09.2019","2.007,61","2.009,35","2.011,87","1.991,73","-","-0,09%"
"17.09.2019","2.009,35","1.991,78","2.009,38","1.980,09","-","0,88%"
"16.09.2019","1.991,79","1.987,72","1.996,87","1.975,06","-","0,21%"
"13.09.2019","1.987,69","2.003,43","2.009,09","1.983,19","-","-0,78%"
"12.09.2019","2.003,41","1.986,96","2.008,41","1.986,96","-","0,83%"
"11.09.2019","1.986,91","1.978,22","1.999,89","1.978,22","-","0,44%"
"10.09.2019","1.978,13","1.981,47","1.986,53","1.962,84","-","-0,17%"
"09.09.2019","1.981,49","1.978,69","2.002,51","1.974,65","-","0,14%"
"06.09.2019","1.978,66","1.965,49","1.982,98","1.965,48","-","0,67%"
"05.09.2019","1.965,42","1.945,36","1.983,90","1.945,36","-","1,03%"
"04.09.2019","1.945,36","1.916,14","1.945,36","1.916,14","-","1,53%"
"03.09.2019","1.916,08","1.934,74","1.949,51","1.911,01","-","-0,96%"
"02.09.2019","1.934,73","1.944,78","1.953,52","1.934,73","-","-0,52%"
"30.08.2019","1.944,82","1.929,15","1.948,54","1.929,15","-","0,81%"
"29.08.2019","1.929,13","1.885,51","1.932,09","1.885,51","-","2,32%"
"28.08.2019","1.885,44","1.868,27","1.888,54","1.854,43","-","0,91%"
"27.08.2019","1.868,35","1.850,37","1.878,80","1.840,12","-","0,98%"
"26.08.2019","1.850,28","1.874,69","1.888,84","1.841,24","-","-1,28%"
"23.08.2019","1.874,23","1.918,94","1.920,13","1.864,59","-","-2,33%"
"22.08.2019","1.918,97","1.940,32","1.947,20","1.918,97","-","-1,09%"
"21.08.2019","1.940,19","1.904,10","1.941,38","1.904,10","-","1,90%"
"20.08.2019","1.904,08","1.909,00","1.912,37","1.880,72","-","-0,25%"
"19.08.2019","1.908,94","1.914,45","1.935,54","1.898,76","-","-0,28%"
"16.08.2019","1.914,38","1.898,32","1.926,75","1.898,32","-","0,85%"
"15.08.2019","1.898,28","1.919,80","1.934,50","1.882,31","-","-1,12%"
"14.08.2019","1.919,72","1.975,36","1.975,36","1.914,25","-","-2,82%"
"13.08.2019","1.975,43","1.948,54","1.983,24","1.940,84","-","1,38%"
"12.08.2019","1.948,58","1.987,92","1.987,92","1.944,08","-","-1,98%"
"09.08.2019","1.987,98","1.992,86","2.004,08","1.979,71","-","-0,24%"
"08.08.2019","1.992,86","1.966,78","1.995,75","1.966,78","-","1,33%"
"07.08.2019","1.966,78","1.952,64","1.966,81","1.922,01","-","0,72%"
"06.08.2019","1.952,64","1.913,00","1.952,85","1.913,00","-","2,07%"
"05.08.2019","1.913,03","1.960,87","1.960,87","1.904,74","-","-2,44%"
"02.08.2019","1.960,89","1.949,12","1.969,67","1.940,84","-","0,60%"
"01.08.2019","1.949,19","1.945,28","1.987,50","1.945,28","-","0,20%"
"31.07.2019","1.945,28","1.966,52","1.969,45","1.929,87","-","-1,08%"
"30.07.2019","1.966,46","1.978,13","1.978,82","1.960,45","-","-0,59%"
"29.07.2019","1.978,09","1.965,54","1.978,09","1.958,84","-","0,64%"
"26.07.2019","1.965,57","1.964,95","1.974,65","1.955,11","-","0,03%"
"25.07.2019","1.964,97","1.994,82","2.000,74","1.960,67","-","-1,49%"
"24.07.2019","1.994,75","1.987,23","2.002,81","1.987,16","-","0,38%"
"23.07.2019","1.987,23","1.991,45","1.999,63","1.982,96","-","-0,21%"
"22.07.2019","1.991,44","1.981,17","1.997,34","1.981,17","-","0,52%"
"19.07.2019","1.981,18","2.005,02","2.005,08","1.980,22","-","-1,19%"
"18.07.2019","2.005,03","1.987,74","2.005,44","1.987,74","-","0,87%"
"17.07.2019","1.987,74","1.986,24","1.999,59","1.985,27","-","0,08%"
"16.07.2019","1.986,13","1.986,34","1.998,39","1.978,51","-","-0,01%"
"15.07.2019","1.986,28","1.988,93","2.001,81","1.980,43","-","-0,13%"
"12.07.2019","1.988,87","2.012,56","2.023,06","1.988,82","-","-1,18%"
"11.07.2019","2.012,56","2.024,12","2.025,71","2.006,39","-","-0,57%"
"10.07.2019","2.024,05","2.000,87","2.040,17","2.000,87","-","1,16%"
"08.07.2019","2.000,81","1.992,21","2.002,66","1.989,76","-","0,43%"
"05.07.2019","1.992,20","1.984,19","1.993,47","1.964,84","-","0,40%"
"04.07.2019","1.984,18","1.954,20","1.991,18","1.954,20","-","1,54%"
"03.07.2019","1.954,14","1.927,75","1.956,69","1.923,74","-","1,37%"
"02.07.2019","1.927,75","1.942,41","1.946,38","1.918,11","-","-0,75%"
"01.07.2019","1.942,36","1.934,58","1.961,83","1.934,58","-","0,40%"
"28.06.2019","1.934,56","1.929,80","1.945,16","1.929,80","-","0,25%"
"27.06.2019","1.929,76","1.928,61","1.934,94","1.904,42","-","0,07%"
"26.06.2019","1.928,47","1.917,33","1.936,88","1.917,33","-","0,58%"
"25.06.2019","1.917,30","1.953,47","1.953,47","1.913,12","-","-1,85%"
"24.06.2019","1.953,49","1.952,40","1.963,89","1.944,42","-","0,06%"
"21.06.2019","1.952,28","1.919,85","1.953,66","1.919,85","-","1,69%"
"19.06.2019","1.919,85","1.902,63","1.920,06","1.894,64","-","0,90%"
"18.06.2019","1.902,65","1.868,87","1.902,65","1.868,87","-","1,82%"
"17.06.2019","1.868,67","1.876,02","1.883,98","1.868,67","-","-0,39%"
"14.06.2019","1.876,07","1.891,30","1.893,16","1.867,75","-","-0,80%"
"13.06.2019","1.891,26","1.884,79","1.902,78","1.884,79","-","0,35%"
"12.06.2019","1.884,75","1.896,87","1.902,46","1.875,15","-","-0,64%"
"11.06.2019","1.896,80","1.868,70","1.897,46","1.868,70","-","1,51%"
"10.06.2019","1.868,65","1.876,64","1.876,81","1.856,67","-","-0,42%"
"07.06.2019","1.876,62","1.866,13","1.886,11","1.865,72","-","0,56%"
"06.06.2019","1.866,13","1.843,49","1.870,73","1.843,49","-","1,23%"
"05.06.2019","1.843,49","1.869,89","1.875,68","1.837,61","-","-1,41%"
"04.06.2019","1.869,87","1.864,20","1.877,18","1.854,84","-","0,30%"
"03.06.2019","1.864,21","1.864,09","1.877,78","1.852,52","-","0,01%"
"31.05.2019","1.863,96","1.871,42","1.882,10","1.859,48","-","-0,44%"
"30.05.2019","1.872,14","1.855,16","1.881,32","1.854,14","-","0,91%"
"29.05.2019","1.855,18","1.850,85","1.863,09","1.837,66","-","0,23%"
"28.05.2019","1.850,88","1.821,27","1.852,52","1.818,59","-","1,62%"
"27.05.2019","1.821,29","1.799,20","1.832,24","1.799,20","-","1,23%"
"24.05.2019","1.799,11","1.805,43","1.824,17","1.797,47","-","-0,35%"
"23.05.2019","1.805,39","1.813,63","1.816,77","1.793,55","-","-0,46%"
"22.05.2019","1.813,70","1.815,66","1.829,42","1.804,11","-","-0,10%"
"21.05.2019","1.815,44","1.766,81","1.816,97","1.766,81","-","2,75%"
"20.05.2019","1.766,83","1.730,84","1.770,18","1.728,08","-","2,07%"
"17.05.2019","1.730,96","1.730,05","1.755,12","1.719,10","-","0,05%"
"16.05.2019","1.730,10","1.759,66","1.759,66","1.725,28","-","-1,68%"
"15.05.2019","1.759,68","1.767,23","1.767,23","1.733,95","-","-0,43%"
"14.05.2019","1.767,31","1.759,30","1.775,45","1.757,08","-","0,46%"
"13.05.2019","1.759,28","1.805,86","1.805,86","1.756,61","-","-2,57%"
"10.05.2019","1.805,76","1.816,33","1.817,13","1.786,79","-","-0,58%"
"09.05.2019","1.816,33","1.832,11","1.832,14","1.799,72","-","-0,86%"
"08.05.2019","1.832,11","1.809,74","1.845,23","1.809,74","-","1,24%"
"07.05.2019","1.809,72","1.821,17","1.821,22","1.779,08","-","-0,64%"
"06.05.2019","1.821,33","1.839,58","1.839,65","1.812,71","-","-1,00%"
"03.05.2019","1.839,68","1.830,95","1.845,61","1.830,95","-","0,47%"
"02.05.2019","1.831,09","1.844,47","1.844,47","1.826,71","-","-0,74%"
"30.04.2019","1.844,81","1.841,06","1.850,97","1.830,55","-","0,21%"
"29.04.2019","1.841,00","1.842,89","1.859,28","1.837,38","-","-0,08%"
"26.04.2019","1.842,47","1.848,68","1.848,91","1.831,05","-","-0,33%"
"25.04.2019","1.848,58","1.820,11","1.848,58","1.804,21","-","1,56%"
"24.04.2019","1.820,11","1.835,53","1.835,62","1.803,60","-","-0,84%"
"23.04.2019","1.835,54","1.809,63","1.842,83","1.809,63","-","1,43%"
"22.04.2019","1.809,59","1.808,35","1.818,40","1.792,80","-","0,07%"
"18.04.2019","1.808,35","1.785,17","1.818,87","1.785,17","-","1,30%"
"17.04.2019","1.785,16","1.805,50","1.818,43","1.766,96","-","-1,12%"
"16.04.2019","1.805,43","1.781,81","1.818,69","1.778,37","-","1,32%"
"15.04.2019","1.781,83","1.778,38","1.794,58","1.774,97","-","0,20%"
"12.04.2019","1.778,35","1.813,33","1.813,67","1.771,39","-","-1,94%"
"11.04.2019","1.813,48","1.835,46","1.835,59","1.802,03","-","-1,20%"
"10.04.2019","1.835,45","1.841,98","1.853,44","1.830,06","-","-0,35%"
"09.04.2019","1.841,98","1.862,29","1.862,29","1.826,14","-","-1,09%"
"08.04.2019","1.862,31","1.857,42","1.866,53","1.850,44","-","0,27%"
"05.04.2019","1.857,38","1.842,19","1.864,16","1.839,44","-","0,83%"
"04.04.2019","1.842,07","1.809,21","1.843,99","1.805,95","-","1,83%"
"03.04.2019","1.809,00","1.825,39","1.845,56","1.802,38","-","-0,90%"
"02.04.2019","1.825,36","1.838,77","1.850,20","1.814,68","-","-0,72%"
"01.04.2019","1.838,63","1.827,47","1.852,21","1.827,47","-","0,62%"
"29.03.2019","1.827,31","1.807,02","1.834,20","1.807,02","-","1,14%"
"28.03.2019","1.806,78","1.760,25","1.815,68","1.754,74","-","2,64%"
"27.03.2019","1.760,28","1.824,07","1.824,07","1.760,28","-","-3,50%"
"26.03.2019","1.824,10","1.793,26","1.828,35","1.793,23","-","1,72%"
"25.03.2019","1.793,24","1.794,76","1.806,78","1.782,78","-","-0,09%"
"22.03.2019","1.794,77","1.850,08","1.850,08","1.787,70","-","-2,99%"
"21.03.2019","1.850,17","1.875,63","1.875,86","1.825,98","-","-1,36%"
